"ingredient_id","name","portion","quantity","unit"
"5c876c76e3f3392ed3516c92","Lentilles, cuites",paquet,150.0,g
"6405bf85b0da1947779862c2",Lollo bionda,tête,150.0,g
"5cfa73b4d8a87100113ef314",Loup de mer,pièce,200.0,g
"5c9e3f05c445fa5e430ba4a2",Maïs en conserve,pot,200.0,g
"6405bfe9b0da194777986410",Maïs en conserve,boîte,200.0,g
"5c9e3f05c445fa5e430ba4a2",Maïs en conserve,boîte,200.0,g
"5c9e3f05c445fa5e430ba4a2",Maïs en conserve,pièce,200.0,g
"6405bff6b0da19477798643f",Mangue,pièce,200.0,g
"5cfa7529167362000e761a39",Mangue,pièce,200.0,g
"64f199da71b62ce128332348",Marrons,paquet,100.0,g
"6405bf48b0da1947779861eb",Mélange d'épices africaines,sachet,10.0,g
"6462c7fd6ced9aa0d6353b2f",Mélange d'épices africaines,sachet,10.0,g
"64073d89df6297bb5beef234",Mélange d’épices coréennes,sachet,10.0,g
"6405c017b0da1947779864a9",Mélange d'épices du Moyen-Orient,sachet,10.0,g
"6405bf26b9d07cd5d38d7996",Mélange d'épices péruviennes,sachet,10.0,g
"6462c7f88c393b044d7447ca",Mélange d'épices pour BBQ,sachet,10.0,g
"6405bf7db9d07cd5d38d7adc",Mélange d'épices pour BBQ,sachet,10.0,g
"6405bf64b9d07cd5d38d7a81",Mélange d’épices siciliennes,sachet,10.0,g
"6405bf49b0da1947779861ed","Mélange de carotte, chou rouge et blanc",sachet,200.0,g
"5af2be5dae08b5194415a296",Mélange de jeunes pousses,tube,10.0,g
"5af2be5dae08b5194415a296",Mélange de jeunes pousses,pièce,10.0,g
"5ed50d63cb7a11723807e097",Mélisse citronnelle,brin,1.0,g
"5ed50d63cb7a11723807e097",Mélisse citronnelle,botte,20.0,g
"6405bfeeb0da19477798641f",Melon cantaloup,pièce,600.0,g
"6405bf9aaf4af6d531d50c3b",Melon charentais,pièce,600.0,g
"6405bfdab9d07cd5d38d7c16",Melon galia,pièce,600.0,g
"5d2c50009de581000e37f6cd",Melon galia,pièce,600.0,g
"6405bfadb9d07cd5d38d7b8a",Menthe,sachet,20.0,g
"5af2bde3ae08b5194415a0cb",Menthe,feuille,1.0,g
"5cb44922e3f339395e60f252",Merguez de bœuf,pièce,50.0,g
"6405bf77b0da194777986294",Merguez de bœuf,pièce,50.0,g
"5d2c50059de581000c3e29ec",Merguez de poulet,pièce,50.0,g
"5b1681b5ae08b5730d55ed62",Miel,pot,50.0,g
"64073bcb683721c9a32b0769",Miel de fleurs,pot,50.0,g
"6405bfe1b9d07cd5d38d7c31",Mini carottes,paquet,100.0,g
"6405bf6ab9d07cd5d38d7a95",Mini laitue romaine,tête,100.0,g
"64073ba5df6297bb5beef0f1",Mini nems au poulet et sauce poisson,paquet,200.0,g
"5d03aab9e6881d000d696ab6",Mini pastèque,pièce,600.0,g
"64073bd4df6297bb5beef143",Mini tortillas,pièce,30.0,g
"5d5d5fb8cafe9a00085ebbdd",Mini tortillas,pièce,30.0,g
"6494e16b2417a80cb660bac1",Mini tortillas,pièce,30.0,g
"5e4a42ab179521032f127c36",Mini-pain à hamburger complet,pièce,70.0,g
"5af2be2aae08b5194415a1e0",Mini-pains pita,pièce,50.0,g
"64073ba59c6d10cd16eab614",Mozzarella,boule,125.0,g
"6405bfd2b0da1947779863c6",Mozzarella,boule,125.0,g
"64073ba59c6d10cd16eab614",Mozzarella,pièce,125.0,g
"6405c004b0da19477798646f",Mozzarella di Bufala,pièce,125.0,g
"5af2bdf4ae08b5194415a10d",Mozzarella di Bufala,pièce,125.0,g
"64073bb9683721c9a32b074d",Mozzarella di Bufala,pièce,125.0,g
"64073bb9683721c9a32b074d",Mozzarella di Bufala,boule,125.0,g
"6405bf65b9d07cd5d38d7a85",Nectarine,pièce,150.0,g
"5d2455ff6bca36000d28ed33",Nectarine,pièce,150.0,g
"5cdea16abfc591000d02b436",Nectarine jaune,pièce,150.0,g
"6405bf64af4af6d531d50b8a",Nectarine jaune,pièce,150.0,g
"64073bcb683721c9a32b0768",Noisettes,sachet,50.0,g
"5af2be52ae08b5194415a26e",Noisettes grillées,pièce,5.0,g
"641855d6fd99775f18f75ce1",Noisettes grillées,sachet,50.0,g
"645bc3d0a116286892337383",Noix concassées,sachet,50.0,g
"64535d80572079217b737d07",Noix concassées,sachet,50.0,g
"64073bb59c6d10cd16eab62c",Noix de cajou concassées,sachet,50.0,g
"64073bb59c6d10cd16eab62d",Noix de coco râpée,sachet,50.0,g
"5af2be5fae08b5194415a29e",Noix de coco râpée,sachet,50.0,g
"5af2be53ae08b5194415a273",Noix de muscade,pièce,5.0,g
"5af2be53ae08b5194415a273",Noix de muscade,pincée,5.0,g
"5af2be53ae08b5194415a273",Noix de muscade,bouteille,5.0,g
"5af2be53ae08b5194415a273",Noix de muscade,boule,5.0,g
"5af2be53ae08b5194415a273",Noix de muscade,cube,5.0,g
"6405bfb6b9d07cd5d38d7ba3",Noix de muscade,pincée,1.0,g
"64073ba69c6d10cd16eab617",Noix de pécan concassées,sachet,50.0,g
"5af2bdf4ae08b5194415a10e",Nouilles udon fraîches,paquet,150.0,g
"6405bf95af4af6d531d50c1f",Nuggets de légumes,pièce,30.0,g
"6405bf55b0da194777986218",Œuf,pièce,50.0,g
"63e5121d81b4b295e66f0254",Œuf,pièce,50.0,g
"5c8bcda7e3f339735a76c463",Œuf,pièce,50.0,g
"6405bfafaf4af6d531d50c89",Œuf de poule élevée en plein air,pièce,50.0,g
"5af2bdf1ae08b5194415a104",Œuf de poule élevée en plein air,pièce,50.0,g
"5ea3187761c44b3f723c1bfc",Œufs,pièce,50.0,g
"6405bff8b0da194777986443",Oignon,pièce,100.0,g
"5af2be31ae08b5194415a1f6",Oignon jaune,pièce,100.0,g
"5c8bcd9ee3f33973480ec966",Oignon nouveau,pièce,50.0,g
"5af2bdf7ae08b5194415a11a",Oignon rouge,pièce,100.0,g
"6405bfceb0da1947779863ba",Oignon rouge,pièce,100.0,g
"5af2bdf7ae08b5194415a11a",Oignon rouge,cm,10.0,g
"5b0bb2b730006c47d07bd8b3",Old Amsterdam,tranche,30.0,g
"5af2be2eae08b5194415a1e9",Orange,pièce,150.0,g
"6405bf35b0da1947779861ae",Orange,pièce,150.0,g
"5d80e40b99ea5a049e5cc468",Orange sanguine,pièce,150.0,g
"5c3c5714c445fa5b2f11d713",Origan,botte,20.0,g
"6405bfb7b9d07cd5d38d7ba8",Origan,sachet,20.0,g
"5c3c5714c445fa5b2f11d713",Origan,brin,1.0,g
"6405bff0af4af6d531d50d4b",Origan séché,sachet,10.0,g
"5af2be3eae08b5194415a226",Pain au curcuma,pièce,100.0,g
"5af2be1aae08b5194415a1a5",Pain au levain,pièce,100.0,g
"5e68de0c03c57802fc06c6ab",Pain bao,pièce,80.0,g
"64945b3c2417a80cb660ba7b",Pain bao,pièce,80.0,g
"64073c7d9c6d10cd16eab6d4",Pain bao,pièce,80.0,g
"64073d69683721c9a32b083e",Pain bio au levain de seigle,pièce,200.0,g
"64073c75683721c9a32b07e3",Pain brioché,pièce,80.0,g
"5df9f3bbe373522ec63de501",Pain brioché complet,pièce,150.0,g
"64073befdf6297bb5beef15e",Pain burger,pièce,80.0,g
"64073bc8df6297bb5beef133",Pain burger au sésame,pièce,80.0,g
"5af2c14eae08b51b804e58b2",Pain burger au sésame,pièce,80.0,g
"64073bcd683721c9a32b076b",Pain burger aux graines,pièce,100.0,g
"6405bf79af4af6d531d50bd2",Pain d'épice bio,pièce,150.0,g
"5d3f1563265a5e0009517285",Pain d'épices BIO,pièce,150.0,g
"5d3f1563265a5e0009517285",Pain d'épices BIO,tranche,40.0,g
"64073bc89c6d10cd16eab641",Pain de campagne tranché,tranche,40.0,g
"648906150635a1e9befbb439",Pain de mie,tranche,30.0,g
"64073beb683721c9a32b0781",Pain de mie,tranche,30.0,g
"6405bf4ab9d07cd5d38d7a1f",Pain de mie,tranche,30.0,g
"5cb44981c445fa72dd0dffe2",Pain gris,pièce,100.0,g
"6405bf5eb9d07cd5d38d7a72",Pain libanais complet,pièce,80.0,g
"5cfa73b2d8a871000d34cac7",Pain libanais complet,pièce,80.0,g
"6405bfdbb9d07cd5d38d7c1b",Pain naan,pièce,80.0,g
"64073be69c6d10cd16eab660",Pain naan,pièce,80.0,g
"5af2be00ae08b5194415a145",Pain naan,pièce,80.0,g
"6494e1765f6a5ed9af3caf57",Pain naan,pièce,80.0,g
"6405bfeeb9d07cd5d38d7c57",Pain naan à l'ail et aux épices,pièce,80.0,g
"5af2c16eae08b51b804e591a",Pain pistolet aux raisins,pièce,50.0,g
"6405bf6cb0da19477798626b",Pain pistolet gris,pièce,50.0,g
"6405bf41af4af6d531d50aec",Pain pita,pièce,80.0,g
"64073bc4df6297bb5beef12f",Pain pita,pièce,80.0,g
"5cebf6d91ce852000e1825af",Pain pita,pièce,80.0,g
"64946e4f2417a80cb660baa1",Pain pita,pièce,80.0,g
"6405bfc9b0da1947779863a8",Pain pita complet,pièce,80.0,g
"5cf1438fb9565e000f6d310a",Pain pita complet,pièce,80.0,g
"6405bf48b0da1947779861ea",Pain plat libanais,pièce,80.0,g
"5e304af3071555431110c815",Pain plat libanais,pièce,80.0,g
"64073cc39c6d10cd16eab6ee",Pain turc,pièce,80.0,g
"5e5f567c3e455f755d4c0184",Pain turc,pièce,80.0,g
"6405bfecb9d07cd5d38d7c52",Pain turc,pièce,80.0,g
"64073c24df6297bb5beef186",Pak choï,pièce,300.0,g
"5af2be0fae08b5194415a180",Pak choï,pièce,300.0,g
"6405c006af4af6d531d50da8",Pak choï,pièce,300.0,g
"6405bfe8af4af6d531d50d34",Panais,pièce,200.0,g
"6462c7f58c393b044d7447c9",Paprika en poudre,sachet,10.0,g
"6405c00cb0da194777986485",Paprika fumé en poudre,sachet,10.0,g
"64073bba683721c9a32b074e",Parmigiano Reggiano AOP,pièce,40.0,g
"5c950d82c445fa28d02a8da2",Passata de tomates,pièce,500.0,g
"5c950d82c445fa28d02a8da2",Passata de tomates,paquet,500.0,g
"6405bf6fb9d07cd5d38d7aa9",Patate douce,pièce,200.0,g
"5af2be5dae08b5194415a299",Patate douce,pièce,200.0,g
"64073c51df6297bb5beef1a8",Pâte à pizza,pièce,250.0,g
"6503359232e9107c6db92035",Pâte à pizza,pièce,230.0,g
"6405bf65b0da19477798624e",Pâte à pizza,pièce,230.0,g
"64073bc8683721c9a32b0762",Pâte à tarte,pièce,230.0,g
"6405bfccb0da1947779863b2",Pâte à tarte,rouleau(x),230.0,g
"64073bff683721c9a32b079e",Pâte à tarte,rouleau(x),230.0,g
"6405bfccb0da1947779863b2",Pâte à tarte,pièce,230.0,g
"64073c039c6d10cd16eab686",Pâte à tarte,pièce,230.0,g
"5db8499971086468f669b615",Pâte de condiments thaïs pour wok,pièce,30.0,g
"5af2bdf3ae08b5194415a10a",Pâte de curry vert,pièce,30.0,g
"6405bfe7b0da19477798640d",Pâte épicée balinaise,sachet,30.0,g
"5cfa73b1d8a87100142eb5b3",Pâte épicée balinaise,pièce,30.0,g
"5d53d97c0f071b00083c90aa",Pâte épicée javanaise,sachet,30.0,g
"64a362b4d1915b06b70acce4",Pâte épicée javanaise,sachet,30.0,g
"64073c3f683721c9a32b07c2",Pâte épicée javanaise,sachet,30.0,g
"5c0109bfe3f33939791482f5",Pâte feuilletée,pièce,230.0,g
"5c0109bfe3f33939791482f5",Pâte feuilletée,rouleau(x),230.0,g
"5c0109bfe3f33939791482f5",Pâte feuilletée,paquet,230.0,g
"6405bf30b9d07cd5d38d79b9",Pâte filo,pièce,20.0,g
"64073c059c6d10cd16eab687",Pâte pour flammekueche,pièce,250.0,g
"6405bf39b0da1947779861be",Pâte pour flammekueche,pièce,230.0,g
"6494e1755f6a5ed9af3caf56",Pâte pour flammekueche,pièce,230.0,g
"5c8bce19c445fa62b21ba034",Pâte pour flammekueche,pièce,230.0,g
"5d3f1564265a5e000b6055dd",Paupiette de veau,pièce,150.0,g
"64073cb8683721c9a32b07fc",Paupiette de veau,pièce,150.0,g
"64073ba5683721c9a32b072f",Pavé de bœuf mariné,pièce,200.0,g
"6405bf46b9d07cd5d38d7a0b",Pavé de bœuf mariné,pièce,200.0,g
"6405bf34b0da1947779861ac",Pêche,pièce,150.0,g
"6405bf4ab0da1947779861f3",Pêche jaune,pièce,150.0,g
"6405bfbab9d07cd5d38d7bae",Persil,sachet,20.0,g
"6405bf95b0da1947779862f8",Persil,sachet,20.0,g
"5af2be6dae08b5194415a2d4",Persil plat,botte,20.0,g
"5af2be6dae08b5194415a2d4",Persil plat,brin,1.0,g
"6405bfd7b0da1947779863d6",Persil plat et basilic,sachet,20.0,g
"6405bfa4b0da19477798632c",Persil plat et ciboulette,sachet,20.0,g
"5c700022e3f3396c2e00db14",Persil plat et coriandre,paquet,20.0,g
"6405bfecb9d07cd5d38d7c51",Persil plat et menthe,sachet,20.0,g
"5d725d970dcef1000e487d7a",Pesto vert alla genovese,boîte,50.0,g
"64073bdd9c6d10cd16eab657",Petit pain,pièce,50.0,g
"64073ba69c6d10cd16eab615",Petit pain,pièce,50.0,g
"6405c01eb0da1947779864ca",Petit pain,pièce,50.0,g
"6405bfa9af4af6d531d50c69",Petit pain,pièce,50.0,g
"64073c399c6d10cd16eab6ab",Petit pain,pièce,50.0,g
"64073bbfdf6297bb5beef124",Petit pain,pièce,50.0,g
"64073bd9df6297bb5beef146",Petit pain,pièce,50.0,g
"6489060a7b6a161d101f75a1",Petit pain au pavot,pièce,60.0,g
"64073d29df6297bb5beef20d",Petit pain au pavot,pièce,60.0,g
"6405bfe1b0da1947779863f5",Petit pain au pavot,pièce,60.0,g
"6405bfe6af4af6d531d50d2d",Petit pain aux drêches,pièce,80.0,g
"64073d64df6297bb5beef223",Petit pain aux drêches,pièce,80.0,g
"5ec507e21a33de639e6e8192",Petit pain aux drêches,pièce,80.0,g
"6405bfe5b9d07cd5d38d7c3e",Petit pain aux figues,pièce,70.0,g
"6405bf4cb0da1947779861fc",Petit pain aux graines de sésame,pièce,70.0,g
"64073bad9c6d10cd16eab61d",Petit pain aux noix,pièce,70.0,g
"5f4914a8feac474fa568779f",Petit pain aux raisins,pièce,70.0,g
"5cd56855729fc2001003da4b",Petit pain aux raisins et aux noix,pièce,70.0,g
"5c8bcdafe3f3397358648c98",Petit pain tradition,pièce,50.0,g
"5c9e3f02c445fa5e1018cbc2",Petite baguette à l'épeautre,pièce,150.0,g
"5af2c158ae08b51b804e58cf",Petits haricots Kidneys rouges HAK,sachet,300.0,g
"5af2be85ae08b5194415a339",Piccalilly,pièce,50.0,g
"6405bf1eb9d07cd5d38d797a",Pilons de poulet,pièce,100.0,g
"5d53d9820f071b00121da481",Pilons de poulet,pièce,100.0,g
"5cebf7dbee5388000d27602a",Pilons de poulet au pili-pili,pièce,100.0,g
"5cd56853729fc2001a1b4bf0",Pilons de poulet marinés aux herbes,pièce,100.0,g
"5e8ddf96e1c4d4221762f1e5",Pilons et ailes de poulet marinés aux épices,paquet,200.0,g
"6405c001b0da194777986460",Piment,pièce,20.0,g
"6405bf99b9d07cd5d38d7b3c",Piment,pièce,20.0,g
"5af2c164ae08b51b804e58fa",Piment jaune,pièce,20.0,g
"5c8bcda9e3f339735561c2c3",Piment rouge,pièce,20.0,g
"5bceef3630006c2af868e602",Piment vert,pièce,20.0,g
"6405bfb5b0da194777986363",Piment vert turc doux,pièce,20.0,g
"5af2be3fae08b5194415a22c",Piments rouges turcs,pièce,20.0,g
"5cb4497ec445fa72c4440bb2",Piments verts turcs,pièce,20.0,g
"6405bf28b0da194777986183",Piri-piri,sachet,30.0,g
"64073be7df6297bb5beef152",Pistaches décortiquées,sachet,40.0,g
"5bc449de30006c63ef5b8096",Pleurotes,pièce,100.0,g
"6405c00ab9d07cd5d38d7cb7",Poire,pièce,150.0,g
"5af2bdf6ae08b5194415a115",Poire,pièce,150.0,g
"5af2be69ae08b5194415a2c5",Poireau,pièce,100.0,g
"5af2be69ae08b5194415a2c5",Poireau,sachet,500.0,g
"6405bf76af4af6d531d50bc7",Poireau,pièce,100.0,g
"6405bfcdb9d07cd5d38d7be7",Pois chiches,boîte,400.0,g
"5af2be4dae08b5194415a261",Pois chiches,paquet,400.0,g
"6405bfcdb9d07cd5d38d7be7",Pois chiches,paquet,400.0,g
"5af2be4dae08b5194415a261",Pois chiches,boîte,400.0,g
"6405bfd2b9d07cd5d38d7bfd",Poitrine de porc,pièce,200.0,g
"6405bfd7af4af6d531d50d03",Poitrine de porc,pièce,200.0,g
"6405bfc3b9d07cd5d38d7bcb",Poivron,pièce,150.0,g
"6405bfdbb9d07cd5d38d7c1a",Poivron,pièce,150.0,g
"6405bff3b9d07cd5d38d7c6b",Poivron,pièce,150.0,g
"6405bf2caf4af6d531d50a9c",Poivron jaune,pièce,150.0,g
"5af2be5eae08b5194415a29b",Poivron jaune,pièce,150.0,g
"5af2be77ae08b5194415a2f9",Poivron pointu rouge,pièce,100.0,g
"5af2c161ae08b51b804e58f1",Poivron rouge,pièce,150.0,g
"6405bf77b0da194777986291",Poivron rouge,pièce,150.0,g
"5af2be23ae08b5194415a1c7",Poivron vert,pièce,150.0,g
"5d7bb03a3457f042d043649b",Poivron vert pointu,pièce,100.0,g
"5e4a42ab179521032f127c37",Pomme,pièce,150.0,g
"64e611c42d4763a07ee94806",Pomme,pièce,150.0,g
"6405bf35b9d07cd5d38d79d1",Pomme,pièce,150.0,g
"5d03aab9e6881d000d696ab5",Pomme de terre,pièce,150.0,g
"6405bffcb0da194777986452",Pomme de terre en robe des champs,pièce,200.0,g
"64073c519c6d10cd16eab6c0",Pommes dauphine,paquet,250.0,g
"6405bf34b0da1947779861aa",Portobello,pièce,100.0,g
"5d725d970dcef1000e487d7b",Portobello,pièce,100.0,g
"6405bf1ab0da194777986149",Potimarron,pièce,700.0,g
"64073c269c6d10cd16eab69e",Potimarron,pièce,700.0,g
"6405bfa2af4af6d531d50c57",Poulet entier,pièce,700.0,g
"6405bfefaf4af6d531d50d49",Prunes,pièce,60.0,g
"6405bf7cb0da1947779862a5",Purée de gingembre,sachet,30.0,g
"6405bf66af4af6d531d50b8f",Quatre épices,sachet,10.0,g
"5af2be0eae08b5194415a17e",Radis,pièce,10.0,g
"5af2be0eae08b5194415a17e",Radis,bun,100.0,g
"6405bfeab0da194777986416",Radis,botte,200.0,g
"6405c008b9d07cd5d38d7cb0",Radis noir,pièce,200.0,g
"6405c000b0da19477798645b",Radis Red Meat,pièce,15.0,g
"6405bf1daf4af6d531d50a57",Ras el-hanout,sachet,10.0,g
"64073bad9c6d10cd16eab61e",Ricotta,pot,150.0,g
"6405bf54b0da194777986216",Romarin,brin,1.0,g
"5af2c156ae08b51b804e58c9",Romarin,botte,20.0,g
"5af2c156ae08b51b804e58c9",Romarin,pièce,20.0,g
"5af2c156ae08b51b804e58c9",Romarin,brin,1.0,g
"6405bf29b9d07cd5d38d799d",Romarin séché,sachet,10.0,g
"5af2be67ae08b5194415a2bb",Roulade de boeur farcie,pièce,250.0,g
"6405bfbdb0da194777986380",Rumsteak,pièce,200.0,g
"5af2c171ae08b51b804e5926",Rumsteak,pièce,200.0,g
"6405bf36b0da1947779861b1",Salade,sachet,100.0,g
"5af2bde6ae08b5194415a0d3",Salade iceberg,pièce,100.0,g
"5af2bde6ae08b5194415a0d3",Salade iceberg,tête,100.0,g
"5af2bde6ae08b5194415a0d3",Salade iceberg,tube,100.0,g
"6405bfe7af4af6d531d50d31",Salade romaine,tête,100.0,g
"5af2bde2ae08b5194415a0ca",Salade romaine,tube,100.0,g
"5af2bde2ae08b5194415a0ca",Salade romaine,tête,100.0,g
"5af2bde2ae08b5194415a0ca",Salade romaine,pièce,100.0,g
"64073bc2df6297bb5beef128",Samossas bœuf,paquet,250.0,g
"64073bd4df6297bb5beef141",Samossas légumes et sauce aigre-douce,paquet,250.0,g
"6407391f9c6d10cd16eab607",Sauce asiatique sucrée,sachet,50.0,g
"64995662461c4ddf32309847",Sauce asiatique sucrée,sachet,50.0,g
"6405c008b0da19477798647b",Sauce au chili sucrée et épicée,sachet,50.0,g
"5af2be52ae08b5194415a26d",Sauce soja,sachet,50.0,g
"64073db1df6297bb5beef242",Sauce vietnamienne,sachet,50.0,g
"6405bf3daf4af6d531d50ad9",Saucisse aux herbes,pièce,100.0,g
"5bdc60d7ae08b57bbd306b22",Saucisse de boeuf aux épices italiennes,pièce,100.0,g
"6405bf96b0da1947779862fd",Saucisse de porc,pièce,100.0,g
"5c794b02e3f3396d0b09a2b3",Saucisse de porc à l'orange et ras el hanout,pièce,100.0,g
"5d725d9a0dcef10009125ba8",Saucisse de porc à la bière Westmalle,pièce,120.0,g
"6405bf9faf4af6d531d50c4c",Saucisse de porc au citron et thym,pièce,100.0,g
"5d3f1562265a5e0009517284",Saucisse de porc au fromage Chimay et aux oignons caramélisés,pièce,120.0,g
"6405bf6bb9d07cd5d38d7aa0",Saucisse de porc au fromage Chimay et aux oignons caramélisés,pièce,120.0,g
"5b48b69eae08b57567038402",Saucisse de porc aux épices laotiennes,pièce,100.0,g
"5dcd7272b2285877f1209db6",Saucisse de porc aux graines de moutarde à l'estragon,pièce,100.0,g
"6405bf7eaf4af6d531d50be0",Saucisse de porc fumée,pièce,100.0,g
"5c0109c1e3f339399a313812",Saucisse de porc fumée,pièce,100.0,g
"5af2be9dae08b5194415a387","Saucisse de porc, citron et thym",pièce,100.0,g
"6405bf68af4af6d531d50b98","Saucisse de porc, marjolaine et ail",pièce,100.0,g
"5b76db62ae08b523822d2952","Saucisse de porc, marjolaine et ail",pièce,100.0,g
"5cc6ca73945b190013288b4c","Saucisse de porc, paprika et amande",pièce,120.0,g
"5af2be96ae08b5194415a370","Saucisse de porc, persil et ail",pièce,100.0,g
"5c2f6639e3f3394f955fac33","Saucisse de porc, pommes et poivre noir",pièce,120.0,g
"5bbb0a7eae08b506f1706f93","Saucisse de porc, sauge et vin blanc",pièce,100.0,g
"5d1326aef67e68001137678c","Saucisse de poulet, poivron, thym & origan",pièce,100.0,g
"5e578a029a493d7e507765c1",Saucisse de sanglier,pièce,100.0,g
"6405c01fb0da1947779864ce",Saucisse de Toulouse,pièce,120.0,g
"5c7e9d88c445fa0bae3c7f62",Saucisse paysanne,pièce,100.0,g
"6405bfe0b9d07cd5d38d7c30",Saucisses de poulet,pièce,100.0,g
"5e44f83e30c11e59da3d99ca",Saucisses de poulet assaisonnées,pièce,100.0,g
"5af2bdeeae08b5194415a0fa",Sauge,feuille,2.0,g
"6405bfdbb0da1947779863df",Sauge,sachet,20.0,g
"6405bf63af4af6d531d50b87",Saumon fumé,pièce,90.0,g
"64073c9b683721c9a32b07ef",Saumon fumé à chaud,pièce,90.0,g
"6405bfdbb0da1947779863e1",Saumon fumé à froid,pièce,90.0,g
"5d725d960dcef10014436f6c",Schnitzel de poisson,pièce,150.0,g
"5af2be3aae08b5194415a215",Steak de poulet épicé,pièce,150.0,g
"5c8bcdf0c445fa62b21ba032",Steak haché de bœuf,pièce,150.0,g
"6405c00bb0da194777986482",Steak haché de bœuf,pièce,150.0,g
"5c950d89c445fa289a180ac2",Steak haché de bœuf et de porc,pièce,160.0,g
"6405c021b0da1947779864d6",Steak haché de bœuf et de porc,pièce,160.0,g
"5e78c7ef6b3c8459df5b14ba",Steak végétal,pièce,100.0,g
"6503196932e9107c6db91d95",Steak végétal,pièce,100.0,g
"5ea812d7cf958e23e4660867",Sucrine,pièce,150.0,g
"6405bfaeaf4af6d531d50c81",Sucrine,pièce,150.0,g
"5ea812d7cf958e23e4660867",Sucrine,tête,150.0,g
"6405bfb4af4af6d531d50c9a",Suprême de pintade,pièce,250.0,g
"5b1a8f71ae08b541163beaf2",Tabasco,pièce,20.0,ml
"5af2be95ae08b5194415a36c",Tacos,pièce,50.0,g
"5b55866fae08b5444c794962",Thon à l'huile d'olive,boîte,160.0,g
"64073ba8683721c9a32b0735",Thon à l'huile d'olive,boîte,160.0,g
"5af2c167ae08b51b804e5903",Thon au naturel,boîte,160.0,g
"64073be1683721c9a32b077d",Thon au naturel,boîte,160.0,g
"6405bff5b9d07cd5d38d7c76",Thym,brin,1.0,g
"5af2bde1ae08b5194415a0c6",Thym,botte,20.0,g
"5af2bde1ae08b5194415a0c6",Thym,brin,1.0,g
"5af2be3dae08b5194415a222",Thym citron,brin,1.0,g
"5af2be3dae08b5194415a222",Thym citron,botte,20.0,g
"6405bf48b9d07cd5d38d7a14",Thym séché,sachet,10.0,g
"5af2be45ae08b5194415a241",Tofu,paquet,200.0,g
"64073be9df6297bb5beef155",Tofu nature BIO,pièce,200.0,g
"6405bf95af4af6d531d50c21",Tofu nature BIO,pièce,200.0,g
"5b928b4dae08b55383267f82",Tofu peu épicé en dés,paquet,200.0,g
"6405bff3b0da194777986433",Tomate,pièce,100.0,g
"5af2be50ae08b5194415a267",Tomate,pièce,100.0,g
"6405bf31b0da1947779861a1",Tomate allongée,pièce,80.0,g
"5c9e3f03c445fa5e1e745da4",Tomate allongée,pièce,80.0,g
"5ea2c2320eb83314933e5bca",Tomate aumônière,pièce,100.0,g
"6405bfafb0da194777986351",Tomate aumônière,pièce,100.0,g
"5cfa73a8d8a8710016415ac4",Tomates cerises en conserve,pièce,400.0,g
"5cfa73a8d8a8710016415ac4",Tomates cerises en conserve,boîte,400.0,g
"6405bf9db0da194777986312",Tomates cerises en conserve,boîte,400.0,g
"5af2be5aae08b5194415a28b",Tomates cerises rouges,pièce,20.0,g
"5ca75c9ae3f33926060c1fc2",Tomates concassées,paquet,400.0,g
"5ca75c9ae3f33926060c1fc2",Tomates concassées,boîte,400.0,g
"5ca75c9ae3f33926060c1fc2",Tomates concassées,pièce,400.0,g
"6405bf51b0da19477798620c",Tomates concassées à l'ail et à l'oignon,pièce,400.0,g
"5bdc60d1ae08b57bc5462dd2",Tomates concassées au basilic,pièce,400.0,g
"5bdc60d1ae08b57bc5462dd2",Tomates concassées au basilic,paquet,400.0,g
"5bdc60d1ae08b57bc5462dd2",Tomates concassées au basilic,boîte,400.0,g
"64073be19c6d10cd16eab65e",Tortilla à la carotte No Fairytales,pièce,80.0,g
"6405bf92b0da1947779862f3",Tortillas,pièce,50.0,g
"64073ba6683721c9a32b0732",Tortillas,pièce,50.0,g
"5af2c151ae08b51b804e58ba",Tortillas,pièce,50.0,g
"649463052417a80cb660ba9e",Tortillas,pièce,50.0,g
"6405bf27af4af6d531d50a81",Tortillas,pièce,50.0,g
"6405c01cb0da1947779864c4",Tortillas à tacos,pièce,50.0,g
"64073bad683721c9a32b0741",Tortillas au blé complet,pièce,50.0,g
"6405bf32b0da1947779861a5",Tortillas au blé complet,pièce,50.0,g
"5b3f799a30006c34c902bf82",Tranches de carré de porc,pièce,200.0,g
"640afb09cda96bb6528b8fc3",Tranches de carré de porc,pièce,200.0,g
"6405bf26af4af6d531d50a7f",Tranches de poitrine fumée,tranche,30.0,g
"5d19d6fafca63a001731e4b1",Tranches de poitrine fumée,pièce,30.0,g
"5d03aab9e6881d000d696ab7",Travers de porc précuits aux herbes épicées,pièce,200.0,g
"64073d9d9c6d10cd16eab758",Vadouvan,sachet,50.0,g
"5c8bcda2e3f339735c318343",Viande hachée de bœuf et de porc,pièce,200.0,g
"64073c63df6297bb5beef1b0",Vinaigrette de pesto,sachet,50.0,g
"5e578a0a7c09dc3b6b1d3304",Vinaigrette de pesto,sachet,50.0,g
"5c950d88c445fa28f67f6be4",Vol-au-vent,pièce,100.0,g
"64073ba8df6297bb5beef100",Yaourt à la grecque,pot,150.0,g
"5ba8a96830006c3bf2202e42",Yaourt au lait de bufflonne,pièce,150.0,g
"5af2be4bae08b5194415a257",Yaourt entier,pièce,150.0,g
"64073bf2683721c9a32b078e",Zaatar,sachet,10.0,g
