"id","name","brand","kcal","fat","saturated_fat","carbohydrate","sugars","fiber","protein","sodium","unit_id"
acd19f12-45af-4c11-8abd-930789c1f4ac,"Foie, génisse, cru","",138.0,4.3,1.26,3.67,0.0,0.0,21.0,0.15,1
"93f77189-6d1e-445c-8e7d-4140790e0b4f","Foie, veau, cru","",120.0,3.4,1.31,5.64,0.0,0.0,15.5,0.16,1
"78ec07b0-efb8-47bc-bc12-05a08282eef1","Foie, volaille, cru","",133.0,4.88,1.65,1.13,0.0,0.0,21.3,0.21,1
a888969e-261c-44ed-a1f7-ea79d61b5719,"Langue, boeuf, crue","",193.0,13.8,4.69,0.4,0.2,0.0,16.8,0.17,1
"040721ae-297d-4f20-ab0d-f56de497aaa3","Langue, porc, crue","",191.0,13.6,4.97,0.5,0.0,0.0,16.6,0.25,1
cfea420a-4f68-419d-ab9e-610a669bdc13,"Langue, agneau, crue","",167.0,10.9,3.52,1.75,0.5,0.0,15.4,0.25,1
f4a80295-2c2f-493b-b7ce-327e65f68545,"Ris, agneau, cru","",122.0,7.04,3.12,0.0,0.0,0.0,14.6,0.18,1
"51ca6d1d-b315-4c14-a56e-744d16a203e1","Ris, veau, cru","",96.6,3.02,1.25,0.0,0.0,0.0,17.4,0.19,1
"9fa36bfa-8a21-42b5-b913-13b331f8ff2d","Rognon, boeuf, cru","",95.9,2.65,0.5,0.9,0.0,0.0,17.1,0.42,1
"2072388e-4a81-4d5d-b8dd-3804aa679ee3",Jambon cru,"",225.0,13.2,5.09,0.76,0.75,0.0,25.9,5.67,1
a5484a1c-8ddf-4148-bbab-a0c8d2901f2f,"Rognon, agneau, cru","",94.1,3.43,0.93,1.13,0.5,0.0,14.7,0.52,1
"8e40aa6a-c4a1-4381-a84f-59a7ec0237a3",Jambon de Bayonne,"",228.0,12.6,4.93,0.63,0.5,0.0,28.0,5.75,1
"44db0a56-9430-4ac8-901e-509014b7eae9","Tripes, boeuf, crues","",81.5,3.69,1.29,0.0,0.0,0.0,12.1,0.24,1
f8b8c474-2e43-4c20-8afa-e39f6dfb4d3c,"Sang, boeuf, cru","",82.1,0.12,0.04,0.8,0.8,0.0,19.5,0.6,1
a38a1249-cab6-4531-acda-b12ec5c4ca5d,"Gésier, poulet, cru","",105.0,3.75,1.12,0.6,0.0,0.0,17.3,0.18,1
"1749ae69-876d-49eb-a0da-b67d9c7407bb",Jambon persillé en gelée,"",152.0,7.9,2.8,0.48,0.3,0.0,19.0,1.67,1
"24b93fe0-5443-4704-81a7-aa1b887b756a",Jambon de porc à cuire ou Jambon à rôtir/cuire au four,"",161.0,9.08,3.11,0.0,0.0,0.0,19.9,0.16,1
eb01ca99-17d6-481c-9fc7-7c2160d8fd3e,Filet de bacon,"",118.0,2.6,1.02,0.7,0.2,0.0,23.1,3.18,1
"93d68ef3-57dd-4bd1-a191-72c256862bc0","Jambon cuit, fumé","",135.0,5.8,2.36,0.79,0.62,0.1,20.0,1.93,1
c0ee02d3-4cd3-481c-b822-d624425a877d,"Jambon cuit, supérieur","",125.0,4.28,1.58,0.81,0.77,0.15,20.8,1.79,1
"3aa64e08-0840-41f0-a2b4-6d7633431eb4","Jambon cuit, supérieur, avec couenne","",137.0,5.82,2.13,0.91,0.77,0.33,20.2,1.87,1
"13bade52-5172-4db9-812a-1fe8f73f4c64","Jambon cuit, supérieur, découenné","",117.0,3.52,1.36,0.77,0.76,0.05,20.5,1.87,1
ff0cad1f-a74e-4e3b-9e09-a4e944b0516b,Jambon à l'os braisé,"",238.0,16.8,5.98,0.3,0.0,0.0,21.6,2.97,1
"6a6d3e3a-6bba-42ac-8ee2-91afefdba6c2","Jambon cuit, supérieur, découenné dégraissé","",119.0,3.66,1.24,1.03,0.82,0.32,20.3,1.82,1
"42cb4d81-0852-413d-8589-fa64930f0d9c","Jambon cuit, supérieur, à teneur réduite en sel","",121.0,3.83,1.5,0.74,0.74,0.42,20.8,1.48,1
"54f28915-7ab4-4d61-9c4a-e5ba18a9ebcd","Jambon cuit, choix","",125.0,4.5,1.78,1.7,1.7,0.08,19.5,2.1,1
"27ca2c8b-bde0-45f4-8b9d-0ef7f104c50a","Épaule de porc, cuite, choix, découennée dégraissée","",121.0,4.5,1.4,1.93,1.35,0.5,18.0,2.33,1
"65bc18d1-44da-4d5f-bc09-bb05b3dcf1b6",Jambon sec,"",230.0,12.6,4.99,0.48,0.33,0.0,28.7,5.7,1
"30762825-1c20-4306-ae33-171d71db0bf2","Jambon cuit, choix, découenné dégraissé","",114.0,3.24,1.18,1.61,1.32,0.15,19.6,1.96,1
db633300-5896-434a-8d28-9f11b1d5b1ea,Jambon sec Serrano,"",235.0,12.3,5.2,0.76,0.36,0.0,30.4,5.02,1
adeb72fc-cddc-47b3-aa4f-510ecc86d472,"Dés, allumettes, râpé ou haché de jambon","",121.0,4.46,1.81,2.08,1.69,0.36,17.9,2.06,1
ffa1fb51-aaaa-47a6-990b-c68d766c9026,"Dés, allumettes, râpé ou haché de jambon de volaille","",132.0,5.88,2.35,1.58,1.25,0.5,18.0,2.2,1
bbccea14-86be-42a9-b84c-654e539eb946,"Jambonneau, cuit","",162.0,7.52,2.93,0.4,0.4,0.0,23.2,2.12,1
"284435a8-215c-497b-89b6-a8d5ef0e624b",Jambon de poulet ou Blanc de poulet en tranche,"",106.0,1.79,0.54,1.39,1.13,0.53,20.7,1.86,1
"1088cf0e-69f1-43db-99ca-50b0d4319a9a",Jambon de dinde ou Blanc de dinde en tranche,"",104.0,1.67,0.54,1.29,1.08,0.39,20.9,1.9,1
"19d42e63-73f0-4fdb-aefc-4632c5234ed3","Jambon cru, fumé","",246.0,16.1,6.72,0.98,0.53,0.0,24.2,5.17,1
"5c8a28ad-3b0e-487e-94bd-52f03f2d718e","Jambon sec, découenné, dégraissé","",192.0,9.5,3.47,0.3,0.3,0.0,26.3,6.09,1
b23a9008-bf13-4473-b64a-1e9034a39d32,Saucisse sèche,"",451.0,37.1,14.5,1.7,1.21,0.59,27.3,4.74,1
b5452df7-0a39-43de-9006-8d6fcd78baaf,Saucisson sec aux noix et/ou noisettes,"",477.0,39.7,14.1,1.78,1.04,0.75,27.7,4.31,1
ce80e7a5-2b71-45cb-b87c-3e3b6a0e2bbc,"Chipolata, cuite","",282.0,22.4,8.27,0.8,0.4,0.0,18.8,2.15,1
"2a5886d3-708a-4b99-974d-2180478b3f97","Saucisse de Toulouse, cuite","",274.0,22.1,8.2,0.0,0.0,0.0,18.8,1.71,1
"45f1e2eb-ced2-4b79-977d-df2f2ee74a06",Rosette ou Fuseau,"",380.0,30.7,11.8,1.79,1.46,0.0,24.2,4.56,1
"24acd4a5-b31d-4c85-b6c0-f1f59b826725","Saucisse de Morteau, bouillie/cuite à l'eau","",323.0,29.1,12.2,0.0,0.0,0.0,15.2,2.02,1
"264a0fa3-7a79-4d4b-8932-9b86ce373531","Saucisse de Toulouse, crue","",327.0,30.0,11.3,1.0,1.0,0.0,13.2,1.89,1
ff27e016-bc63-42e0-9dfc-afd5e2357785,"Saucisse de volaille, façon charcutière","",231.0,17.7,6.2,1.19,0.9,0.0,16.8,1.75,1
"07e452e8-1085-4f04-9d12-bf987096364d",Saucisse de Montbéliard,"",319.0,27.3,10.5,1.0,0.75,0.0,17.3,2.33,1
"4e9056a3-e3fb-4a3e-a68b-ac62a64f1018","Chipolata, crue","",253.0,20.6,7.61,1.0,0.32,0.4,15.8,1.58,1
"6a212992-87b2-4d02-94ee-8efee6f6c688","Chair à saucisse, pur porc, crue","",273.0,21.2,7.87,5.25,,0.0,15.4,0.14,1
"7d0deffa-9b5f-4c3a-877c-39058734f69f","Saucisse de volaille, type Knack","",236.0,18.9,5.34,1.82,1.01,0.0,14.0,1.87,1
"3ebb38c2-abab-43e7-9070-c19ff0f7e2cc",Saucisse de Francfort,"",271.0,23.4,9.0,1.24,1.0,0.5,13.7,2.0,1
"347d9ba7-c39b-4a33-9a9c-ec9e162e229d","Merguez, crue","",316.0,28.0,11.2,2.5,2.0,0.0,13.5,1.48,1
"06280214-b226-48a0-b5d2-6047f3a85ed1","Merguez, boeuf et mouton, cuite","",283.0,21.8,12.0,1.8,1.6,0.0,19.8,2.33,1
"3f73d669-610d-4c8f-a8b8-943b6938aeaf",Saucisse de foie,"",374.0,35.9,12.0,0.9,0.9,0.3,11.7,2.03,1
"5ef0be4f-9db2-4a4a-a089-d7fbccd7995d",Saucisse de Strasbourg ou Knack,"",291.0,25.9,10.9,1.39,1.06,1.37,12.4,2.21,1
"337e9f03-3017-4d67-b5d9-f0bf65b0c31e",Saucisse cocktail,"",290.0,25.9,9.59,1.46,1.09,0.27,12.7,2.1,1
ece91121-7788-4628-a164-9ef9bf2a8cf4,Saucisse de jambon pur porc,"",224.0,17.5,6.8,1.0,0.7,0.0,15.7,2.0,1
fd864e5e-cf16-4625-a478-ea1e11199d4a,Saucisse (aliment moyen),"",281.0,23.0,9.44,0.88,0.65,0.29,17.3,2.05,1
bc234af6-ab04-4459-8af0-4e9529206ff7,Pâté ou terrine de campagne,"",323.0,28.2,10.4,1.5,0.62,0.0,15.5,1.54,1
"6607ebb7-2e40-4b3c-b57d-75f8bd33df1e",Pâté breton,"",363.0,34.0,13.0,2.88,1.0,0.5,11.0,1.67,1
"2e7dedfe-0dcb-4ca1-bb8b-006cf5ddf99e",Terrine de canard,"",320.0,27.1,9.91,4.44,1.3,1.75,13.2,1.39,1
aceefd45-0869-43af-aeae-a4727ff94776,Rillettes de canard,"",377.0,34.6,11.2,1.03,0.0,0.0,15.3,1.25,1
"31f8e307-7775-48e8-9c39-468f1cbde961",Terrine de lapin,"",281.0,21.2,7.9,5.67,0.95,1.0,16.5,1.84,1
"9d40cb5c-893e-4272-b1d3-b6cdc02e4c57",Pâté de gibier,"",284.0,23.0,9.0,4.0,2.0,0.5,15.0,1.53,1
c0d4d222-0f31-4813-9d21-aea5e4d283d9,Pâté ou terrine aux champignons (forestier),"",329.0,28.1,10.6,5.93,1.95,0.58,12.6,1.73,1
"7a676d76-af19-4c61-a874-93dcf561e5d1",Pâté de foie de porc,"",355.0,33.3,11.6,2.91,1.38,0.2,10.8,1.68,1
"66c1659b-25a0-4274-b7b3-3984d075e876",Mousse de foie de porc supérieure ou Crème de foie,"",322.0,26.1,10.5,10.3,2.18,0.72,11.1,1.99,1
ff50f511-038a-4efa-8803-85eb086f48a9,Mousse de foie de porc,"",287.0,24.9,9.34,3.39,1.89,0.75,12.0,1.72,1
"7b23d0cc-911c-41f7-a6ff-7b3cae273d35",Mousse de canard,"",395.0,36.1,13.7,7.07,2.05,0.45,10.1,1.58,1
c1100269-1c8b-4fcc-886f-0337df1af779,Pâté de foie de volaille,"",269.0,22.9,7.12,1.96,0.81,0.0,13.8,1.22,1
"3af48974-d0a3-47c1-8b0f-0cfe0e70f2e5",Pâté (aliment moyen),"",325.0,27.9,10.4,4.61,1.23,0.29,13.6,1.58,1
a0fb6ec4-8288-45a3-8cf4-ba2678f65056,Pâté en croûte,"",292.0,17.1,8.33,22.9,3.47,1.5,11.0,1.83,1
"4c77e18b-abe9-403f-8282-2a6597b34e7e",Rillettes pur porc,"",414.0,38.3,15.2,0.13,0.2,0.5,16.7,0.97,1
dc2c20de-fdf4-4042-9c11-7bf7c3fa4dc0,Rillettes de poulet,"",340.0,30.3,10.7,0.49,0.36,0.25,16.4,1.19,1
"75b4a877-0c8d-4a07-b361-af1e420fcc9c","Quenelle de veau, en sauce","",165.0,9.5,4.56,15.6,0.94,1.39,3.52,1.17,1
"4c8c1029-89b5-4db4-948d-e6f858ac6eb7","Quenelle de volaille, crue","",187.0,10.1,1.5,14.1,1.2,1.1,9.3,0.74,1
"86d64e5c-bff5-4583-8505-1e925c99be10","Quenelle de volaille, en sauce","",138.0,8.92,4.95,10.3,1.92,1.2,3.55,1.1,1
"0bce22d6-deb1-4be7-b4c6-2173cc35112d","Quenelle de poisson, en sauce","",135.0,8.51,3.95,10.5,0.97,0.72,3.79,1.11,1
"658366bc-e6dd-4d31-8398-8ed58a3c5a4e","Quenelle de poisson, crue","",245.0,12.7,8.2,23.6,1.9,2.15,8.1,0.95,1
"8d8a8b7b-cd3c-4b1d-ad21-ea793af1e9dc",Confit de canard,"",273.0,18.8,7.26,0.15,0.14,0.4,25.7,1.44,1
"21333c18-0fa7-472e-a43b-8b340563e5a1","Foie gras, canard, entier, cuit","",535.0,54.6,23.0,2.32,1.71,0.35,8.41,1.11,1
b5a0cb5b-d498-4a80-ac0d-4856884305de,"Foie gras, canard, bloc, sans morceaux","",482.0,50.0,19.7,2.1,1.47,0.35,5.75,1.14,1
b865e873-2218-4a75-9943-3eddb4289e0f,"Foie gras, canard, bloc, 30% de morceaux","",489.0,50.1,21.6,2.43,1.41,0.0,6.88,1.29,1
dc29f821-6eba-4a86-b41a-ccd0e2f65216,"Foie gras de canard, cru","",600.0,63.4,28.1,1.41,1.14,0.0,5.94,0.52,1
"63a340c9-99d3-4f24-8ef7-b051f0a8003f","Foie gras, canard, bloc (aliment moyen)","",489.0,50.1,21.6,2.43,1.41,0.0,6.88,1.29,1
"4583eaf6-5f9d-43ea-85c5-899ffae6bb17",Galantine (aliment moyen),"",279.0,23.4,9.78,1.57,0.85,0.67,15.2,2.04,1
"9efe3972-49c5-4069-a436-676b472a52fd",Roulade de porc pistachée,"",258.0,20.2,7.8,0.7,0.7,1.2,17.7,2.5,1
"7369cc93-3d05-4766-8709-d5f7b22a35e1",Museau de boeuf en vinaigrette,"",167.0,13.1,1.5,1.0,0.5,0.0,11.3,1.59,1
bf813b64-3767-4d1f-96ff-245df6bf7293,Jambon en croûte,"",193.0,7.0,2.38,17.8,2.3,1.1,14.1,2.11,1
aac4779a-fbe9-493d-8aef-c974320841b1,Fromage de tête,"",173.0,12.9,4.37,0.2,0.0,0.0,14.1,1.91,1
eecc3ac0-1d8a-47b5-b80e-f2a878b602f7,Museau de porc vinaigrette,"",185.0,16.3,4.0,1.02,0.62,0.55,8.22,1.75,1
d5af291e-d799-4f93-98e8-5dc4cbe00b3d,"Andouille, réchauffée à la poêle","",271.0,20.0,9.29,0.0,0.2,1.0,22.5,2.82,1
c275ae3e-9f60-4c75-b12f-c0316fa8ac69,"Andouillette, à cuire","",227.0,16.3,6.94,1.0,0.5,0.71,18.8,1.46,1
ee3a9168-e429-4bf7-9550-a1df16aae462,"Andouillette, sautée/poêlée","",303.0,22.3,11.1,1.0,0.2,1.0,24.5,2.73,1
"130ce109-867a-47df-b897-b680faac1275","Andouillette de Troyes, à cuire","",254.0,19.0,7.91,0.5,0.5,0.9,19.7,1.97,1
"6b2bb58e-adf9-463f-bdbe-0d78e8fa0176","Boudin noir, à cuire","",313.0,27.1,9.57,4.5,1.12,1.42,12.2,1.29,1
"54e8e1c6-ebe0-41af-bb23-08ebd25c3216","Boudin noir, sauté/poêlé","",246.0,20.3,7.46,3.78,2.86,0.0,11.9,1.31,1
"34e68a0d-23c9-4303-924d-685104b33ec0","Boudin, sauté/poêlé (aliment moyen)","",246.0,19.4,7.2,4.02,2.6,0.0,11.3,1.41,1
"85f5ce54-e69c-4614-b5fc-d809db9e2a2e","Boudin blanc truffé, à cuire","",227.0,17.8,7.4,4.8,1.7,1.4,11.3,1.48,1
"0e0ff351-22e8-43f4-b9c6-d3a7f0ea3d8a","Lardon nature, cru","",270.0,22.1,7.91,1.01,0.78,0.38,16.6,2.72,1
"92304ba7-4b45-4675-acf5-dd43fbdb138e","Poitrine de porc, fumée, crue","",303.0,26.1,9.39,0.79,0.75,1.0,15.6,2.41,1
aff8b82a-13c6-49de-a6d5-43731fdfb1a8,Bresaola,"",165.0,4.3,2.04,0.0,0.0,0.0,31.6,3.46,1
"300b6240-3dd1-4103-88f7-c6ef72b134bd","Corned-beef, appertisé","",188.0,10.5,4.54,0.1,0.2,1.5,23.1,1.95,1
"2df8075f-2134-4c88-b281-13e06fc9f0a6","Lardon fumé, cru","",275.0,22.6,8.0,0.96,0.8,0.34,16.7,2.63,1
"57693ea6-fc9b-41b8-9b0f-10e2301afa32","Lardon fumé, cuit","",261.0,22.1,8.25,0.8,0.8,0.0,14.7,2.59,1
f733745c-e843-4a52-800a-f7a3b6859e1b,Viande des Grisons,"",209.0,5.47,2.52,1.0,1.0,0.0,38.9,3.83,1
"61b6f876-7d6f-4215-a76a-5cf81716a4e6",Saucisson de Paris,"",346.0,32.7,3.5,0.6,0.5,0.0,12.5,1.73,1
"42d97c40-0c14-4c1a-995a-a8c0c38279e1","Saucisson brioché, cuit","",309.0,17.4,8.6,22.6,3.8,2.0,14.7,1.38,1
"77808a0a-412e-4577-8212-b37b79f15b70",Cervelas,"",278.0,24.8,9.37,1.56,0.63,0.4,11.9,1.95,1
fe5bee8f-cd6b-4304-9286-0ac03b75e17a,Cervelas obernois,"",305.0,27.5,11.5,1.0,0.6,0.6,13.0,2.0,1
"1e66c038-315e-479b-9668-be334baa4749","Mortadelle, pur porc","",298.0,25.8,9.85,1.55,1.0,0.0,14.8,2.14,1
"9a0ff4ec-535d-4da5-8572-419f00f2c72a","Mortadelle, porc et boeuf","",297.0,25.4,9.51,0.7,0.0,0.0,16.4,3.12,1
"848c02a6-d16f-4aed-b3ae-bb4dec3aadd7",Mortadelle pistachée pur porc,"",320.0,28.2,11.4,1.16,0.48,1.97,14.4,2.08,1
"31272e29-93ca-4414-a2b3-6bbe1fc62056",Salami pur porc,"",400.0,33.7,11.9,1.6,,0.0,22.6,5.65,1
"5a185b0e-fdf5-49b5-b53a-c9b17065eff4","Spécialité végétale type jambon cuit, préemballée","",242.0,11.1,0.89,4.13,0.93,3.2,29.7,1.62,1
fb2e5391-8d63-484b-b6fa-854befd6b9cc,"Spécialité végétale type pâté, préemballée","",197.0,15.4,4.13,9.45,1.49,2.96,3.56,1.27,1
"11c9ac64-ef38-4a4c-83ff-afab0fcfa861","Saucisse végétale au tofu (convient aux véganes ou végétaliens), préemballée","",231.0,16.3,1.95,5.69,0.5,3.0,14.6,1.68,1
bc7b1c7c-47e0-4b8f-bf31-305dcde715a1,"Quenelle au tofu (ne convient pas aux véganes ou végétaliens), préemballée","",136.0,7.2,1.13,4.97,0.97,3.0,12.1,1.01,1
"970db895-9a3c-4a5b-9d72-b1c50a66ded3","Saucisse végétale au blé ou seitan, préemballé","",250.0,10.5,2.79,7.53,1.74,4.6,29.1,1.82,1
"549b90f4-6d79-4e65-8c93-eefd47f9936e","Pêche, sèche","",,1.0,0.092,68.9,,14.3,5.0,0.2,1
c778c66e-0d6f-4d49-b1b7-cf73ce5311d3,Omelette au fromage,"",255.0,19.3,10.1,2.56,0.4,0.0,17.7,0.58,1
aa5f6a45-11f5-4742-83d0-fe9abd49a3d9,Omelette aux lardons,"",267.0,23.5,9.41,1.46,0.68,0.0,12.5,0.98,1
"94cdfe4d-a83f-40d6-aff7-ed79cadd4738","Tortilla espagnole aux oignons (omelette aux pommes de terre et oignons), préemballée","",165.0,9.9,1.55,11.7,1.22,2.7,5.56,1.06,1
"8f7ebcff-7bc8-4f03-b493-4fc5690f2726","Omelette, garnitures diverses : légumes, fromages, viandes... (aliment moyen)","",184.0,13.5,4.84,5.07,0.81,1.0,9.82,0.71,1
"9c7c8e76-50a1-4465-bd55-35efac3ad1d3","Semoule au lait, rayon frais","",121.0,3.23,2.28,19.4,14.0,0.55,3.39,0.095,1
d398f74d-ad60-460a-be76-4fd583682e2d,"Boisson lactée, lait fermenté ou yaourt à boire, aromatisé, sucré","",73.7,1.4,0.95,11.6,11.3,0.028,2.92,0.08,1
ba5cc926-127f-4381-8e87-0033ff80cb95,"Lentille, germée","",,0.58,0.061,19.0,,3.1,8.86,0.028,1
e19ff649-3d1e-4ba3-a8fd-97a8e8625972,"Boisson lactée, lait fermenté ou yaourt à boire, aux fruits, sucré","",82.8,1.69,1.06,13.1,12.8,0.079,3.03,0.12,1
e4d726a5-59ee-4b88-9b9d-c78619086e87,"Lupin, graine crue","",,9.74,1.16,21.5,,18.9,36.2,0.038,1
"820b4810-9ad0-469c-b9d6-e4b1de11d8ad","Haricot mungo, sec","",,1.42,0.24,47.6,,16.7,24.5,0.066,1
a5a3ca40-4b67-428d-95ed-14bbb9e60266,"Lait fermenté ou spécialité laitière type yaourt, aromatisé, sucré, au bifidus","",94.4,3.1,2.11,11.5,11.5,3.0,3.75,0.1,1
"32d7bbd2-7c8c-4e53-92ce-41d73dbac306","Haricot flageolet, vert, sec","",,2.6,0.35,42.1,,23.4,19.1,0.02,1
"517aac78-1256-493c-a12c-c378927d974d","Lait fermenté ou spécialité laitière type yaourt, aux fruits, sucré, au bifidus","",97.2,3.01,2.0,13.0,12.9,0.65,3.5,0.14,1
"250cb7ec-3088-411c-8661-4b5d918bb998","Groseille à maquereau, crue","",,0.59,0.058,4.88,,4.03,0.75,0.0038,1
"2b2c757c-515b-4001-bb34-92e57f08cef2","Lait demi-écrémé, UHT, enrichi en vitamine D seulement","",46.6,1.52,0.98,4.8,4.5,0.0,3.31,0.09,2
"5f62a3da-5ccf-4188-acd1-2779ab3da1a6","Pâte brisée, crue","",377.0,19.5,8.96,43.6,3.77,1.8,5.87,1.06,1
"92479847-370f-4ea4-8e5a-0b078e94576b","Lait fermenté ou spécialité laitière type yaourt, nature, au bifidus","",64.5,3.6,2.3,3.47,3.32,0.18,3.77,0.12,1
"1503da23-bdb0-4367-915f-5947b0ef75fa","Sureau, baie, crue","",,0.5,0.028,11.4,,7.0,0.64,0.018,1
a13c7c2b-a517-4f0c-ae5c-9b75af36ece6,"Riz au lait, rayon frais","",126.0,3.01,1.97,21.4,13.0,0.28,3.27,0.13,1
dbd3621a-ab6d-45da-b9d4-332c0d0c64a7,"Yaourt à la grecque, au lait de brebis","",69.1,3.4,2.38,4.99,2.6,0.0,3.76,0.0079,1
adb39ce5-5d21-49a7-a767-bbffe55fa2af,"Mûre (de ronce), surgelée, crue","",,0.42,0.015,10.7,,5.0,1.22,0.0025,1
"1ed03918-d9b6-42a4-8032-41a942168011","Yaourt, lait fermenté ou spécialité laitière, aromatisé, avec édulcorants, 0% MG","",54.5,0.06,0.038,8.29,4.23,0.0,4.44,0.15,1
"03451f41-66fd-47cc-92e8-a552c9915177","Yaourt, lait fermenté ou spécialité laitière, aromatisé, sucré","",89.1,2.6,1.75,12.2,12.1,0.17,3.35,0.15,1
e483a39b-4c0e-4b2d-8a7f-8f0dee507a4f,"Yaourt, lait fermenté ou spécialité laitière, aux copeaux de chocolat, à la crème, sucré","",122.0,5.1,3.3,14.1,14.0,3.0,3.44,0.085,1
cb98f19b-cd7b-4509-8d42-0ef4c0a58431,"Yaourt, lait fermenté ou spécialité laitière, aux fruits, avec édulcorants, 0% MG","",38.9,0.3,0.01,3.72,3.72,3.0,4.13,0.12,1
"2a409290-6bad-47cc-8cb4-fa61d1e9b1b8","Yaourt, lait fermenté ou spécialité laitière, aux fruits, sucré","",95.7,2.4,1.54,14.2,13.6,0.22,3.54,0.12,1
b8425a1f-dfe3-4af2-b11e-4469247c16ac,"Yaourt, lait fermenté ou spécialité laitière, aux fruits, sucré, à la crème","",109.0,4.28,2.84,14.5,13.7,0.21,2.38,0.093,1
"2585c882-33e2-4ad1-8729-c822902b6add","Yaourt, lait fermenté ou spécialité laitière, nature","",45.5,1.5,1.0,2.65,2.65,3.0,3.88,0.11,1
ddc3c041-7395-4f0e-ab67-bb411b5951fe,Yaourt ou spécialité laitière nature (aliment moyen),"",56.8,2.3,1.53,4.73,4.67,0.86,3.8,0.11,1
f3153370-bcd6-4d05-8f0e-5d4901573a93,Yaourt ou spécialité laitière nature ou aux fruits (aliment moyen),"",69.4,2.5,1.65,7.47,7.24,0.71,3.57,0.11,1
"94406006-cf8b-4f77-a819-45d9cac66177",Yaourt ou spécialité laitière aux fruits (aliment moyen),"",93.1,2.89,1.89,12.8,12.2,0.43,3.14,0.11,1
ecf9179f-abf2-4702-88ad-0d97e7315942,"Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits, avec édulcorants (aliment moyen)","",42.4,0.13,0.015,4.92,4.01,1.12,4.2,0.12,1
ceff2c85-0065-409f-b78b-4d7b5bffae16,"Crème dessert au chocolat, appertisée","",138.0,3.42,0.6,21.8,16.8,3.6,3.18,0.1,1
"3ea344ac-109e-435d-8feb-0e64ed0a1591","Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits, sucré (aliment moyen)","",93.3,2.83,1.9,13.0,12.6,0.27,3.18,0.12,1
"6fd73b32-78d4-4847-a412-5fdab35e0d4e","Crème brûlée, rayon frais","",272.0,20.8,12.9,16.6,15.6,0.61,4.37,0.11,1
"5c33c90d-3ea3-47c9-9c5f-4953d1d75173","Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits, sucré, non allégé en MG (aliment moyen)","",93.2,2.83,1.9,13.0,12.6,0.27,3.18,0.12,1
a32b6a24-fd3a-4718-87fb-fc39b9d0e7de,"Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits (aliment moyen)","",89.3,2.63,1.76,12.4,12.0,0.33,3.25,0.12,1
"992f1f6d-4fc6-4c57-884e-2dcfab7988a7","Lait fermenté à boire, nature, maigre","",33.6,0.6,0.39,2.18,2.18,3.0,3.44,0.088,1
"61c934fc-7996-49f0-b460-f4539475c2f9","Champignon noir, séché","",,0.075,0.0,,0.0,,7.27,0.094,1
"30ef335c-a1e2-421e-b4f3-45f4cd63bde8","Fromage blanc nature, 0% MG","",49.4,0.044,0.027,3.89,3.89,0.0,7.78,0.11,1
"8dd4bead-47c2-4757-b81e-80f34a8cbecd",Galette de maïs soufflé,"",,1.7,0.36,,0.3,,7.44,0.2,1
"074c7cb4-f41c-437e-85fd-9fa4bc426a5e","Boudin blanc, à cuire","",,21.0,7.89,,3.64,,10.0,1.42,1
"4490573c-88de-4330-a835-10d414e764e6","Courge doubeurre (butternut), pulpe, cuite","",,0.07,0.014,,,,1.23,0.005,1
"2de50d8d-b605-4a22-a888-a8a5d688eaff","Fromage blanc nature, 3% MG environ","",76.9,3.26,2.12,3.46,3.46,0.0,7.86,0.11,1
"05a5cb15-bd92-44a8-a503-1a441675bd6a","Fromage blanc nature, gourmand, 8% MG environ","",116.0,7.65,4.99,5.25,3.33,0.0,6.07,0.1,1
e3e6fc8d-b6af-4551-867d-b92f8e456a36,"Fromage frais type petit suisse, aux fruits, 2-3% MG","",92.7,2.8,1.79,9.34,9.3,1.0,6.56,0.053,1
"7340357c-e0a0-4be4-ab76-d69c5f20b20a","Fromage frais type petit suisse, nature, 4% MG environ","",88.8,4.0,2.74,2.84,2.84,0.0,9.75,0.083,1
"16ab1798-e288-4c0c-a439-44c1e48f0c0b","Fromage frais type petit suisse, nature, 10% MG environ","",149.0,10.4,6.99,3.17,3.17,3.0,9.5,0.058,1
"1f1ef9db-37d2-4413-b0dd-9b3d3fb8bf72","Lait de poule, sans alcool","",87.8,4.19,2.59,8.05,8.05,0.0,4.46,0.14,1
c79aa0b0-ff59-4d30-8d40-e8f2014ec972,"Fromage frais type petit suisse, aromatisé ou aux fruits, 2-3% MG, enrichi en calcium et vitamine D","",90.4,2.5,1.61,10.2,10.1,2.0,5.63,0.075,1
f055ac61-2207-4b9e-88c4-a5db524463e0,"Crème dessert, allégée en MG, rayon frais","",79.2,1.3,0.83,12.4,11.8,3.0,3.56,0.14,1
e8dcd4ce-8a4b-4bbb-8c87-a4b3dda98c57,"Flan aux oeufs, rayon frais","",111.0,2.2,1.2,18.5,16.0,0.5,4.0,0.14,1
ee6bed89-d401-46fb-9e5e-50fa94262a7c,"Lait gélifié aromatisé, nappé caramel, rayon frais","",91.9,1.3,0.91,16.7,14.5,3.0,2.5,0.1,1
