"food_id","user_id","name","brand","kcal","fat","saturated_fat","carbohydrate","sugars","fiber","protein","sodium","unit_id","image_url"
c4e692c4-481c-486d-93f4-df5d6d513ddc,,Poulet haché aux épices méditerranéennes,Hello Fresh,137.0,5.68,1.88,3.5,1.4,0.63,17.7,1.3,"4e427164-c134-4753-bd5b-e9ea22e67245",ef54b6dd-fe70-4b97-b876-aec3d85ad7c8
a18c263e-04e6-4767-b785-d9d4d5a379d2,,Poulet haché aux épices mexicaines,Hello Fresh,137.0,5.68,1.88,3.5,1.4,0.63,17.7,1.3,"4e427164-c134-4753-bd5b-e9ea22e67245","474faa4d-2c6a-45a9-9b70-e47c591aa28e"
"5fbd01c3-590a-400f-9174-01f550ddc975",,Émincés de bœuf,Hello Fresh,168.0,9.64,4.02,0.0,0.0,0.0,20.4,0.17,"4e427164-c134-4753-bd5b-e9ea22e67245","82ce91f1-83cf-40e3-b7e6-4a8501b93164"
c50ade41-1bb9-4f96-8077-88585a48ed69,,Pousses d'épinard et chicorée rouge,Hello Fresh,,0.1,0.02,1.6,1.6,3.0,1.4,0.018,"4e427164-c134-4753-bd5b-e9ea22e67245","0243534b-3666-4703-8d73-97940dd6e6cc"
"33e12dc7-ccff-4771-afb7-63fe21f51eea",,Pousses d'épinard et chicorée rouge,Hello Fresh,,0.1,0.02,1.6,1.6,3.0,1.4,0.018,"4e427164-c134-4753-bd5b-e9ea22e67245","8c680e02-1b91-49f0-9ccc-cc829292793e"
e2b7b05a-61a0-4e31-97ff-4bb42cef5e57,,Pousses de haricot mungo,Hello Fresh,,0.5,0.0002,3.4,3.4,1.7,2.81,0.043,"4e427164-c134-4753-bd5b-e9ea22e67245",cb4e701e-0563-420f-80b2-4b17b262a917
"5163ee42-4dfb-47d6-bf81-1d583d7e00c3",,Prunes,Hello Fresh,,0.29,0.038,9.92,9.92,1.5,0.66,0.0075,"4e427164-c134-4753-bd5b-e9ea22e67245",b7d69a3f-7f7d-4f47-b78d-3889396ce854
"7d04700a-3076-4dc4-a9af-b63405da73ad",,Purée de gingembre,Hello Fresh,32.9,1.1,0.09,3.4,1.0,2.7,1.1,0.016,"4e427164-c134-4753-bd5b-e9ea22e67245","41eb869a-1c68-472e-87fa-7ce4d879f5f4"
a9848c6f-a486-44c9-a07c-d96e19746c1b,,Quatre épices,Hello Fresh,348.0,8.69,2.55,50.5,,21.6,6.09,0.19,"4e427164-c134-4753-bd5b-e9ea22e67245",dcb17f7a-449b-4d07-8b36-c887b5543037
d7adc1db-6768-4151-b0c0-2d8f0b174b9b,,Quinoa,Hello Fresh,358.0,6.07,0.71,58.1,,7.0,14.1,0.013,"4e427164-c134-4753-bd5b-e9ea22e67245","428ab6a1-13f6-4ba1-9a90-acb78f1f9ff7"
d1e8fa07-88cd-44d5-837c-f17515a955bb,,Raclette classique RichesMonts,Hello Fresh,342.0,27.5,18.5,0.0,0.0,0.0,22.9,1.69,"4e427164-c134-4753-bd5b-e9ea22e67245",ee251da7-939b-48fb-a92d-aacf8ba19806
a2d0dd6f-a913-4afd-a1a8-af46ce79509a,,Raclette Spéciale Burger RichesMonts,Hello Fresh,342.0,27.5,18.5,0.0,0.0,0.0,22.9,1.69,"4e427164-c134-4753-bd5b-e9ea22e67245","86c8b433-f283-43a1-a29a-27c2aaa311bd"
"43144d78-a2ef-444f-9173-c731de3f3c59",,Raclette spéciale croque sans croûte,Hello Fresh,342.0,27.5,18.5,0.0,0.0,0.0,22.9,1.69,"4e427164-c134-4753-bd5b-e9ea22e67245","501c2d6e-c84e-4224-a147-289d60d9e5b1"
"0db540c0-c807-4ea4-8d26-236e4aa2eebe",,Radicchio et iceberg,Hello Fresh,,0.18,0.023,2.45,1.48,1.15,1.01,0.024,"4e427164-c134-4753-bd5b-e9ea22e67245","3df87970-8cd7-4757-b87d-0f3849becff7"
bffba908-b4b7-4ecf-aa96-37279c2fd888,,Radicchio et laitue iceberg,Hello Fresh,,0.18,0.023,2.45,1.48,1.15,1.01,0.024,"4e427164-c134-4753-bd5b-e9ea22e67245","980f156e-e591-4f78-ba81-ef9b518297ac"
fdeea350-b11a-4b4b-b02f-ada6b2277188,,"Radicchio, roquette et laitue",Hello Fresh,,0.66,0.086,2.1,2.05,1.6,2.58,0.068,"4e427164-c134-4753-bd5b-e9ea22e67245","72c61bf2-5a9c-4c18-8036-9d7606337a4e"
"324e9c7d-6005-4470-9abf-9af24abaa02e",,"Radicchio, roquette et laitue",Hello Fresh,,0.66,0.086,2.1,2.05,1.6,2.58,0.068,"4e427164-c134-4753-bd5b-e9ea22e67245","8aa2bc05-f139-475d-aa9c-55599d0b2ac7"
"02c789bb-321e-4f0e-a8ff-8032a869aaae",,Radis,Hello Fresh,14.5,0.5,0.01,1.53,1.1,1.4,0.94,0.04,"4e427164-c134-4753-bd5b-e9ea22e67245","24459e3b-a83c-40b2-8219-0b553eee1c8f"
ae2857cd-ab51-45c3-8a20-edfb3fd4d806,,Radis,Hello Fresh,14.5,0.5,0.01,1.53,1.1,1.4,0.94,0.04,"4e427164-c134-4753-bd5b-e9ea22e67245","472191e1-573a-48ce-b517-a132f8265407"
"11bff03a-8d79-47e6-b745-c5a8f9c188cf",,Radis noir,Hello Fresh,29.2,0.3,0.01,5.52,4.3,1.2,0.94,0.058,"4e427164-c134-4753-bd5b-e9ea22e67245",b8ca7d5c-4486-496d-84f5-43999873a0b6
"6bdd9511-a96e-471e-9df6-77fb6531949e",,Radis Red Meat,Hello Fresh,14.5,0.5,0.01,1.53,1.1,1.4,0.94,0.04,"4e427164-c134-4753-bd5b-e9ea22e67245",e61ec770-b895-4a63-a289-51740c959f4e
"25b3dbc9-551d-425f-b26a-f8d09131e400",,Ragoût de veau,Hello Fresh,113.0,4.0,2.03,3.1,0.3,0.8,15.4,0.74,"4e427164-c134-4753-bd5b-e9ea22e67245","37bab0f7-2f20-459a-a95b-b952183ed187"
a661abcc-b529-4f02-9deb-07512523c426,,Raisins noirs sans pépins,Hello Fresh,,0.4,0.13,15.6,15.0,1.4,0.63,0.0075,"4e427164-c134-4753-bd5b-e9ea22e67245","014a3c2d-5cf9-412b-861f-cef8f454d155"
"96d04341-d10f-4d24-9680-b4d8f68ff2c2",,Raisins noirs sans pépins,Hello Fresh,,0.4,0.13,15.6,15.0,1.4,0.63,0.0075,"4e427164-c134-4753-bd5b-e9ea22e67245",c70482e9-8232-4ff8-97d5-4914bced00b3
"1b69007e-ec37-4454-833c-7e5be4da4607",,Raisins secs,Hello Fresh,321.0,0.9,0.31,73.2,70.3,4.2,3.0,0.013,"4e427164-c134-4753-bd5b-e9ea22e67245",fe9221d7-3e57-4dc1-b4f4-785effc055ab
fa1ef64e-db12-43d6-bfeb-374acb4c4abc,,Raisins secs Sultanines,Hello Fresh,321.0,0.9,0.31,73.2,70.3,4.2,3.0,0.013,"4e427164-c134-4753-bd5b-e9ea22e67245","58c400f9-d6a6-4bf9-9163-b3274524ab26"
"0f1a8e59-1db3-49f0-b1fb-5e657f1d2d11",,Raisins secs Sultanines,Hello Fresh,321.0,0.9,0.31,73.2,70.3,4.2,3.0,0.013,"4e427164-c134-4753-bd5b-e9ea22e67245","65042373-6487-4b4f-aa2c-5f2dd71c4c5f"
"6c40c1a8-684b-4ac5-a296-67187a8f97cf",,Raisins secs Sultanines,Hello Fresh,321.0,0.9,0.31,73.2,70.3,4.2,3.0,0.013,"4e427164-c134-4753-bd5b-e9ea22e67245","17cc1b63-f45c-450b-b294-cef5518aab2e"
"0a5925e5-651b-4389-8439-ca11b36d43f7",,Râpé de raclette RichesMonts,Hello Fresh,342.0,27.5,18.5,0.0,0.0,0.0,22.9,1.69,"4e427164-c134-4753-bd5b-e9ea22e67245","5f733c8a-300d-4202-851f-bc808e2a70ae"
"2035dab9-ff22-4a74-9f5e-75bf89c019f9",,Émincés de cuisse de poulet aux fines herbes et à l'ail,Hello Fresh,114.0,4.05,1.03,0.0,0.0,0.0,19.3,0.23,"4e427164-c134-4753-bd5b-e9ea22e67245","614d7aa4-dfb7-4611-8e1c-7adc5376aca1"
afc94734-915a-4f27-987a-164bf94489ea,,Emincés de filet de poulet,Hello Fresh,110.0,1.5,0.44,0.0,0.0,0.0,23.4,0.11,"4e427164-c134-4753-bd5b-e9ea22e67245","0ece63ef-5ad6-405c-be01-3e237bd2c05a"
b6e6a901-d2fe-4c49-944b-5179093e4322,,Emincés de filet de poulet épicé au 5 épices,Hello Fresh,110.0,1.5,0.44,0.0,0.0,0.0,23.4,0.11,"4e427164-c134-4753-bd5b-e9ea22e67245","7d2cf6e3-4c1b-47bb-be9f-55332ca45fc7"
cf5152f6-408d-4f8c-91fa-342f26dc9332,,Émincés de filet de poulet marinade Baharat,Hello Fresh,110.0,1.5,0.44,0.0,0.0,0.0,23.4,0.11,"4e427164-c134-4753-bd5b-e9ea22e67245",be397373-027a-4f76-8322-53fea77baeab
a05f6fcc-af6c-4a2b-ac74-3bc49b5e3f15,,Émincés de porc assaisonnés à l'indienne,Hello Fresh,198.0,14.0,5.4,0.1,0.0,0.0,18.0,0.19,"4e427164-c134-4753-bd5b-e9ea22e67245",e77b59e2-b6fc-408b-884e-1241154a8e3a
"1788dd78-96fb-4a58-a9d0-1fb052faccc8",,Emincés de porc marinés à la mexicaine,Hello Fresh,198.0,14.0,5.4,0.1,0.0,0.0,18.0,0.19,"4e427164-c134-4753-bd5b-e9ea22e67245","182f0326-00df-4cde-8bdc-79a61258f178"
"5d8a2792-7733-4acf-aa61-c5896b9fbc29",,Émincés de poulet aux épices méditerranéennes,Hello Fresh,110.0,1.5,0.44,0.0,0.0,0.0,23.4,0.11,"4e427164-c134-4753-bd5b-e9ea22e67245","77e65fbb-d820-45eb-a381-481c612dc27b"
f502707e-f745-4bd4-901d-2c43987894e4,,Emincés de poulet marinés à la japonaise,Hello Fresh,110.0,1.5,0.44,0.0,0.0,0.0,23.4,0.11,"4e427164-c134-4753-bd5b-e9ea22e67245","1a4c535a-8e87-402d-b4e3-c568a3c39c84"
"098a079d-ce21-4647-b803-0880de2ec007",,Riz au pandan,Hello Fresh,352.0,0.91,0.2,78.0,0.16,1.05,7.4,0.0061,"4e427164-c134-4753-bd5b-e9ea22e67245","575afcf9-e33e-4636-bb34-b84496a74aeb"
ff96e2bc-4639-4da1-9b86-198db0855734,,Riz basmati,Hello Fresh,353.0,0.84,0.19,77.8,0.17,0.92,8.06,0.014,"4e427164-c134-4753-bd5b-e9ea22e67245","0e4b0415-91d2-47bb-8fbb-8e55e2c195ea"
"3b2f3410-c0d1-42aa-83ae-f13645124faf",,Riz brun cuisson rapide,Hello Fresh,350.0,2.8,0.61,71.4,0.66,5.0,7.38,0.01,"4e427164-c134-4753-bd5b-e9ea22e67245","584e6976-f372-47c7-955b-c609b5884898"
c7d922e0-d6ac-4738-87bb-15465d3e711a,,Riz cargo,Hello Fresh,350.0,2.8,0.61,71.4,0.66,5.0,7.38,0.01,"4e427164-c134-4753-bd5b-e9ea22e67245","8b4fc717-1722-4fc3-b58c-184540fa54fd"
d8a9b66f-205d-4751-8cb1-ebcbcf169ada,,Riz de brocoli,Hello Fresh,,0.48,0.061,1.7,1.7,2.9,3.95,0.048,"4e427164-c134-4753-bd5b-e9ea22e67245","0f7663c8-1cc6-47ef-b957-e5d33789e27b"
edd2c406-21f5-4d5a-933c-5b1ba80c11f0,,Riz de chou-fleur,Hello Fresh,26.2,0.7,0.24,2.13,1.7,2.2,1.81,0.015,"4e427164-c134-4753-bd5b-e9ea22e67245",ff568096-904c-4a23-ab3f-cfea1ae6c754
"561f5331-52ac-4593-89e3-ff75c7b5dc82",,Riz de chou-fleur,Hello Fresh,26.2,0.7,0.24,2.13,1.7,2.2,1.81,0.015,"4e427164-c134-4753-bd5b-e9ea22e67245","30639697-10af-4048-8815-9dbb62f450c2"
"0d1e8e3b-d03e-4acc-ac04-9a0780b9c6e9",,Riz du Surinam,Hello Fresh,352.0,0.91,0.2,78.0,0.16,1.05,7.4,0.0061,"4e427164-c134-4753-bd5b-e9ea22e67245","696f17d1-65dc-46d2-a352-ff4fdf440bf8"
a8f47693-6457-469d-943e-87ea37f70c53,,Riz pandan,Hello Fresh,352.0,0.91,0.2,78.0,0.16,1.05,7.4,0.0061,"4e427164-c134-4753-bd5b-e9ea22e67245","3fbd204b-83fe-464c-af54-83f4583e65b8"
a8919444-7f3d-431a-909e-fe5c4c97f65e,,Riz pour risotto,Hello Fresh,352.0,0.91,0.2,78.0,0.16,1.05,7.4,0.0061,"4e427164-c134-4753-bd5b-e9ea22e67245",b5d3020c-a7e4-42cb-a4c7-56ba4a4fb728
"1a032402-f82a-4f17-9452-28127b0c0bbf",,Romarin,Hello Fresh,121.0,5.86,2.84,6.6,,14.1,3.31,0.065,"4e427164-c134-4753-bd5b-e9ea22e67245","3e1fcfb2-5af5-40d5-99ad-9a2ef41d9755"
"3e782ca1-a5ef-44f0-9e6d-31f505c15918",,Romarin,Hello Fresh,121.0,5.86,2.84,6.6,,14.1,3.31,0.065,"4e427164-c134-4753-bd5b-e9ea22e67245","99b5e61b-807a-4867-8659-3d76fe8090b4"
"373c0ee1-ad99-4464-b17e-3c6b33b06e91",,Romarin et basilic frais,Hello Fresh,121.0,5.86,2.84,6.6,,14.1,3.31,0.065,"4e427164-c134-4753-bd5b-e9ea22e67245","23fefea1-a13e-4c8f-b6ef-556674724cca"
"3f7820a4-b77a-479a-9314-a6eaee8178a7",,Romarin et basilic frais,Hello Fresh,121.0,5.86,2.84,6.6,,14.1,3.31,0.065,"4e427164-c134-4753-bd5b-e9ea22e67245",bf3f48b5-a05f-461a-8ee3-79f8b6c60b92
"5c6e7fef-652d-4e9a-b681-4ae1a80cb611",,Romarin et sauge frais,Hello Fresh,121.0,5.86,2.84,6.6,,14.1,3.31,0.065,"4e427164-c134-4753-bd5b-e9ea22e67245","26a23984-7372-4d20-9473-0b5ff08fe81d"
"91ac11c2-2fd3-40a8-a6e3-6ee8e10287a2",,Romarin et thym frais,Hello Fresh,107.0,1.68,0.47,10.5,,14.0,5.56,0.023,"4e427164-c134-4753-bd5b-e9ea22e67245","1db786c8-e138-4f3d-83c6-3e753956735f"
"795c2242-ba9b-440f-9cd5-463928ad154f",,Romarin séché,Hello Fresh,328.0,15.2,7.37,21.5,,42.6,4.88,0.13,"4e427164-c134-4753-bd5b-e9ea22e67245","1c111f77-b586-4f8e-ab6e-0695bf0e5d87"
ebd9911f-5fa2-48aa-b810-1bf45fe9afa2,,Romarin séché,Hello Fresh,328.0,15.2,7.37,21.5,,42.6,4.88,0.13,"4e427164-c134-4753-bd5b-e9ea22e67245","25460bcb-23c7-4f75-af6d-ca28de12bc7b"
"90737e47-f75e-4efc-ae77-0984934045f6",,Roquette et mâche,Hello Fresh,16.8,0.5,0.01,0.5,0.0,2.3,2.0,0.013,"4e427164-c134-4753-bd5b-e9ea22e67245",b60e8467-0ed5-4114-aa40-7818a592df92
"9f85ff52-8e97-4ffe-980b-a74eee344036",,Roquette et mâche,Hello Fresh,16.8,0.5,0.01,0.5,0.0,2.3,2.0,0.013,"4e427164-c134-4753-bd5b-e9ea22e67245","9b1927ec-66ac-4ed7-9dfd-8252eee8bf30"
d6f5676a-6757-4a05-b43f-6865f185e34d,,Roquette et mâche,Hello Fresh,16.8,0.5,0.01,0.5,0.0,2.3,2.0,0.013,"4e427164-c134-4753-bd5b-e9ea22e67245","1a25b2c1-ff06-47b5-ac47-9bc85366bf57"
"210bd21f-6c10-48c3-9348-fe6d34f41d9f",,Emincés de rumsteak,Hello Fresh,114.0,2.5,0.78,0.4,0.0,0.0,22.5,0.13,"4e427164-c134-4753-bd5b-e9ea22e67245",db9f033c-19de-4a48-b736-852cb16ce81e
"375452c1-0803-4d0a-b08f-7101dc241e5d",,Émincés de seitan,Hello Fresh,134.0,2.5,0.38,6.74,0.81,0.9,20.6,1.13,"4e427164-c134-4753-bd5b-e9ea22e67245","6575a4d3-4b39-46e3-9f0d-724aece68405"
"0cfcfb74-2bae-470c-a4a5-2009e1dbf731",,Émincés de steak,Hello Fresh,223.0,16.2,6.75,0.0,0.0,0.0,19.2,0.15,"4e427164-c134-4753-bd5b-e9ea22e67245","825632d5-c801-4950-9f78-5c1fa2b7328b"
b02068e2-cb3d-41b5-ad6c-cbbc28a0e040,,Rumsteak,Hello Fresh,114.0,2.5,0.78,0.4,0.0,0.0,22.5,0.13,"4e427164-c134-4753-bd5b-e9ea22e67245","858c3993-76ff-4fa9-88cb-af458e66f684"
"6a5b0489-996b-4460-867e-a8747d9529c8",,Saint-Nectaire,Hello Fresh,344.0,28.4,18.8,0.0,0.5,0.0,22.0,1.41,"4e427164-c134-4753-bd5b-e9ea22e67245","956d421b-d8e5-4d5b-a1d8-f6b09681a7df"
"51803d3b-1634-47f6-8ef0-e6291dc2b112",,Salade,Hello Fresh,,0.1,0.028,1.5,0.83,1.3,1.01,0.046,"4e427164-c134-4753-bd5b-e9ea22e67245","2462d9c8-98c5-49a3-acf4-121d0cce77fd"
d8544936-6cbd-4513-890c-f6aa804e94f9,,Salade,Hello Fresh,,0.1,0.028,1.5,0.83,1.3,1.01,0.046,"4e427164-c134-4753-bd5b-e9ea22e67245","00478b47-5674-4cfe-a479-9fc15c60a679"
"61707057-dd9c-4fff-b21e-c8bc1aad80a9",,Salade,Hello Fresh,,0.1,0.028,1.5,0.83,1.3,1.01,0.046,"4e427164-c134-4753-bd5b-e9ea22e67245",e5869914-525c-40e3-ab62-2c3ab8df08ba
"0cbd4e4d-b598-4a4b-9c38-a376f9ce8746",,Romarin et origan frais,Hello Fresh,121.0,5.86,2.84,6.6,,14.1,3.31,0.065,"4e427164-c134-4753-bd5b-e9ea22e67245",
"3fc40bf6-c9d6-49e8-9814-1779d4d9c743",,Salade iceberg,Hello Fresh,,0.18,0.023,2.45,1.48,1.15,1.01,0.024,"4e427164-c134-4753-bd5b-e9ea22e67245","0399c6a6-6681-4066-8e1d-04dfb53f1ae2"
"8fda3021-d2b8-4d2b-a21c-64f9e1b8282b",,Salade romaine,Hello Fresh,,0.3,0.04,1.2,1.19,2.1,1.24,0.02,"4e427164-c134-4753-bd5b-e9ea22e67245",a0c36911-6adc-42f9-a761-c113dcd96e94
c6c0dfe2-5c1d-42c7-bbf8-3bade6d98f6c,,Salade romaine,Hello Fresh,,0.3,0.04,1.2,1.19,2.1,1.24,0.02,"4e427164-c134-4753-bd5b-e9ea22e67245","4ea25c58-3462-49b9-86f2-6f5aad32a65e"
"7820c8d7-b47c-4a22-9e34-495495849bea",,Émincés végétariens,Hello Fresh,143.0,5.8,0.64,7.01,4.19,5.23,12.6,0.78,"4e427164-c134-4753-bd5b-e9ea22e67245",d18a6c6a-94d6-4d7d-87c3-ac2abf6e354f
"9cab3762-76aa-441d-a205-5fd3ab6d3282",,Émincés végétariens,Hello Fresh,143.0,5.8,0.64,7.01,4.19,5.23,12.6,0.78,"4e427164-c134-4753-bd5b-e9ea22e67245","66c218f7-665c-436e-8b6b-498912ce2b3b"
"6dd36b29-6b45-4736-811c-5a6b86058c04",,Samossas bœuf,Hello Fresh,230.0,13.7,2.78,16.5,2.45,1.8,9.33,1.26,"4e427164-c134-4753-bd5b-e9ea22e67245",aca48df5-1e9c-49dc-8736-175a81d2b28c
"9812bbc3-4c27-49af-a012-6884e09f96ef",,Émincés végétariens,Hello Fresh,143.0,5.8,0.64,7.01,4.19,5.23,12.6,0.78,"4e427164-c134-4753-bd5b-e9ea22e67245",f369a2ff-84c3-4038-9ff4-85ffa2f0e577
"854eefbc-1899-4e9a-86bc-cba53fd5fcf8",,Épices mexicaines,Hello Fresh,348.0,8.69,2.55,50.5,,21.6,6.09,0.19,"4e427164-c134-4753-bd5b-e9ea22e67245",ad4f687a-6d5f-403a-9fde-628e9d55a162
ae75e647-2ef5-4079-a851-ebba5dcc2f18,,Épices mexicaines,Hello Fresh,348.0,8.69,2.55,50.5,,21.6,6.09,0.19,"4e427164-c134-4753-bd5b-e9ea22e67245","61d0b032-a7b8-463a-8d67-3e883bcb0636"
"9587c43d-78f0-4c72-910f-6088e3ed158c",,Épi de maïs,Hello Fresh,,1.19,0.19,17.0,3.78,2.65,3.36,0.01,"4e427164-c134-4753-bd5b-e9ea22e67245","424db917-2fec-4f91-8158-1de0f6e21a0e"
"1dec43e5-2672-4f7e-a80e-9a2af7a941ca",,Épi de maïs,Hello Fresh,,1.19,0.19,17.0,3.78,2.65,3.36,0.01,"4e427164-c134-4753-bd5b-e9ea22e67245","4a1d2389-9446-4d36-8c0d-eb65254a4d71"
"962abc72-d27b-4a63-88de-d515d088bdf3",,Sauce miel-gingembre,Hello Fresh,,0.0,0.0,81.7,79.8,0.0,0.56,0.01,"4e427164-c134-4753-bd5b-e9ea22e67245","7d63b59c-d200-4b6e-988f-6830675dc372"
a1bab825-4485-461c-bd58-3c31bea90563,,Sauce poisson,Hello Fresh,81.2,0.0,0.0,10.9,8.34,0.2,9.3,22.2,fc39394d-30f0-4378-b37c-387f9a2bfed0,"1e779827-91be-4514-8539-dc0948c1bb4b"
daa67018-c0e5-40a5-a5a8-9bb3901762ab,,Sauce poisson,Hello Fresh,81.2,0.0,0.0,10.9,8.34,0.2,9.3,22.2,fc39394d-30f0-4378-b37c-387f9a2bfed0,"9d0ee42c-87aa-4744-88af-d8a091e3fe2f"
"1a5854a0-9a68-4ea8-ae23-1cbc2fd240e4",,Sauce poisson,Hello Fresh,81.2,0.0,0.0,10.9,8.34,0.2,9.3,22.2,fc39394d-30f0-4378-b37c-387f9a2bfed0,"927ce1ea-3379-4def-9edb-dd44ccfdb83c"
a4eb3e2a-882c-4c79-95b8-614c543c4765,,Escalope de dinde,Hello Fresh,109.0,1.22,0.29,0.51,0.32,0.0,24.1,0.2,"4e427164-c134-4753-bd5b-e9ea22e67245","997627be-57e8-4cd7-b4a5-2772e95345c4"
"970cb3b4-467e-45b2-b0ce-6708ee34e64b",,Escalope végétarienne,Hello Fresh,143.0,5.8,0.64,7.01,4.19,5.23,12.6,0.78,"4e427164-c134-4753-bd5b-e9ea22e67245","60fb0d7e-731f-4b94-ae18-e84f61ceaac9"
c8c5c487-710d-4c08-87ca-64a96d4c8594,,Falafels,Hello Fresh,211.0,10.8,1.28,17.7,3.57,6.0,7.38,0.87,"4e427164-c134-4753-bd5b-e9ea22e67245","8c03dcdd-f751-46d1-a88e-37f90ae6a4ee"
"72ed28c4-62d1-4795-bf7c-0cdea04d5a26",,Falafels à la tomate,Hello Fresh,211.0,10.8,1.28,17.7,3.57,6.0,7.38,0.87,"4e427164-c134-4753-bd5b-e9ea22e67245","18c485ed-cf1f-4e49-b62f-781f0570650d"
"45f0061f-2b13-4d37-bfc6-28f251ef4b0f",,Sauce soja,Hello Fresh,45.5,0.1,0.0085,3.64,1.32,0.86,7.08,18.6,fc39394d-30f0-4378-b37c-387f9a2bfed0,f28d961c-ecd2-4d9b-896c-999a8fd879c1
"5dfc37ee-5729-4c8b-9a72-7dc7e7202a2c",,Sauce soja,Hello Fresh,45.5,0.1,0.0085,3.64,1.32,0.86,7.08,18.6,fc39394d-30f0-4378-b37c-387f9a2bfed0,"41b6f189-a2a7-4e88-b641-2e91a147bf46"
a7225935-e019-4cfd-8aa4-203486161fe1,,Sauce soja,Hello Fresh,45.5,0.1,0.0085,3.64,1.32,0.86,7.08,18.6,fc39394d-30f0-4378-b37c-387f9a2bfed0,"258ad334-5504-4d71-bf2b-07c712999285"
"9bbbe661-d81a-445f-875b-53353319e58d",,Sauce soja,Hello Fresh,45.5,0.1,0.0085,3.64,1.32,0.86,7.08,18.6,fc39394d-30f0-4378-b37c-387f9a2bfed0,"21d543be-f681-4c15-b868-8f922862d06e"
fad23713-0d0e-46fb-8c03-bebfc4f06287,,Falafels à la tomate,Hello Fresh,211.0,10.8,1.28,17.7,3.57,6.0,7.38,0.87,"4e427164-c134-4753-bd5b-e9ea22e67245",a7145706-d8db-461f-beee-4f99334e2cbf
d275fd5d-934b-4e98-bbac-c2815a752b0f,,Falafels et sauce yaourt-menthe,Hello Fresh,211.0,10.8,1.28,17.7,3.57,6.0,7.38,0.87,"4e427164-c134-4753-bd5b-e9ea22e67245","39ae3255-ea6d-44a0-92cf-b107fc6f8775"
"29a1086f-c05d-4fae-9796-ebe3fd6aa7e5",,Sauce teriyaki,Hello Fresh,,1.06,0.3,16.0,13.2,0.1,3.82,6.13,fc39394d-30f0-4378-b37c-387f9a2bfed0,"8918162f-53f2-4e87-9962-574ce0aec10d"
"579db039-f994-49c5-86f5-72f52a837558",,Sauce yaourt-tahini,Hello Fresh,,6.91,1.46,5.04,4.37,0.8,3.64,1.28,"4e427164-c134-4753-bd5b-e9ea22e67245","308eeb0d-63eb-4ae8-adfb-9df6152b6e65"
"3f31eca9-5b9d-438f-ad5e-e87a005b4d09",,Saucisse aux herbes,Hello Fresh,224.0,17.5,6.8,1.0,0.7,0.0,15.7,2.0,"4e427164-c134-4753-bd5b-e9ea22e67245",ba76e3d8-efe4-4962-8aa2-066fa48a6558
"9e377233-54b6-4e41-8bb8-9d4e575c557a",,Steak haché de bœuf,Hello Fresh,209.0,14.1,5.71,0.47,0.0,0.0,20.2,0.1,"4e427164-c134-4753-bd5b-e9ea22e67245",a818c210-6473-47c9-a231-6b2ef80c61b8
"737f3931-5f8e-4792-9c92-6291eef9ade5",,Saucisse de boeuf aux épices italiennes,Hello Fresh,281.0,23.0,9.44,0.88,0.65,0.29,17.3,2.05,"4e427164-c134-4753-bd5b-e9ea22e67245","1594d1e2-648c-4577-a591-43fa1318d200"
"10a775a9-5f22-4c9c-81b7-798c4674cbed",,Saucisse de porc,Hello Fresh,397.0,36.6,,1.0,0.5,0.0,16.0,2.6,"4e427164-c134-4753-bd5b-e9ea22e67245","7fa87c46-678d-4cdc-af47-c971608cc08c"
"4c4cee22-efe3-415c-9c3a-ca15c8031218",,Saucisse de porc à la bière Westmalle,Hello Fresh,397.0,36.6,,1.0,0.5,0.0,16.0,2.6,"4e427164-c134-4753-bd5b-e9ea22e67245","37b0d027-a8ee-4344-9c71-8501fa04baeb"
"879703b2-b4fe-47ce-a349-0fc1b45614d0",,Saucisse de porc au citron et thym,Hello Fresh,397.0,36.6,,1.0,0.5,0.0,16.0,2.6,"4e427164-c134-4753-bd5b-e9ea22e67245","45cff319-7a20-433f-af34-449f26f4da0a"
d61da206-7f87-4acb-9756-6257a21dd4d4,,Saucisse de porc au fromage Chimay et aux oignons caramélisés,Hello Fresh,397.0,36.6,,1.0,0.5,0.0,16.0,2.6,"4e427164-c134-4753-bd5b-e9ea22e67245","67ac9b38-244c-4e0b-9dd8-8c7a8e33b7a2"
"39e64ed6-fc06-40d3-9960-58b75c7236b3",,Saucisse de porc au fromage Chimay et aux oignons caramélisés,Hello Fresh,397.0,36.6,,1.0,0.5,0.0,16.0,2.6,"4e427164-c134-4753-bd5b-e9ea22e67245","6898b061-cc04-4daf-bb48-b3448ccd0e9a"
"0a4448b2-c40f-45d9-b915-3b08c201f198",,Saucisse de porc aux graines de moutarde à l'estragon,Hello Fresh,397.0,36.6,,1.0,0.5,0.0,16.0,2.6,"4e427164-c134-4753-bd5b-e9ea22e67245","5493f818-ed9b-4294-ba3c-7821f842108c"
"6e065302-86ca-4df9-8e08-4c751f6576c4",,Saucisse de porc fumée,Hello Fresh,,30.7,,,0.0,0.0,16.8,1.89,"4e427164-c134-4753-bd5b-e9ea22e67245",ecd3196e-961e-409f-bb0c-0361115218e6
"65adad96-8527-46cd-a543-03bbcb143709",,Saucisse de porc fumée,Hello Fresh,,30.7,,,0.0,0.0,16.8,1.89,"4e427164-c134-4753-bd5b-e9ea22e67245","16cda74b-093e-401d-9c40-b6ba94dc313d"
