"id","alim_grp_nom_fr","alim_ssgrp_nom_fr","alim_ssssgrp_nom_fr","alim_nom_fr","kcal","protein","carbohydrate","fat","sugars","fiber","saturated_fat","sodium","unit_id"
"2e6e12c9-eb48-4e03-af2c-994565280f74","viandes, œufs, poissons et assimilés",viandes cuites,bœuf et veau,"Boeuf, hampe, grillée/poêlée",174.0,21.6,0.0,9.76,,0.0,4.36,,1.0
d00e3be8-b2d2-411d-8a92-9a491b09d763,aides culinaires et ingrédients divers,sauces,sauces chaudes,"Meloukhia, sauce, artisanale",,1.13,0.2,21.0,,8.4,,0.95,1.0
"7fed2ba6-de74-45b5-a0e9-b2a4819be367","viandes, œufs, poissons et assimilés",viandes cuites,bœuf et veau,"Boeuf, joue, braisée ou bouillie",236.0,39.2,0.0,8.82,,0.0,3.19,,1.0
"3b0a02bc-af50-4109-9787-09d2659df1ce","viandes, œufs, poissons et assimilés",viandes cuites,bœuf et veau,"Boeuf, gîte à la noix, cuit",102.0,21.0,0.2,1.9,,0.0,0.8,,1.0
e37184aa-3a6c-49f7-8a4a-212a8842ac43,"fruits, légumes, légumineuses et oléagineux",légumes,légumes crus,"Aubergine, crue",,1.12,2.39,0.14,2.39,2.7,0.034,0.0063,1.0
cfa90e85-892c-43e4-884d-41e4cb8ffb06,entrées et plats composés,plats composés,plats de légumes/légumineuses,Terrine ou mousse de légumes,,4.05,5.6,9.56,1.77,2.55,3.43,1.31,1.0
b43fb7e4-b2bf-4e41-a86c-3f8758f7b933,entrées et plats composés,plats composés,plats de légumes/légumineuses,Flan de légumes,,5.38,4.13,18.6,2.06,2.3,10.8,0.89,1.0
b09ac9fd-dab3-4448-8a27-27bbc4b599d7,entrées et plats composés,plats composés,plats de légumes/légumineuses,"Haricots blancs à la sauce tomate, appertisés",,4.67,10.1,0.4,1.65,5.5,0.16,0.93,1.0
"1cb955b0-cf9d-44e7-9972-23a8b5eb3e9c",entrées et plats composés,plats composés,plats de légumes/légumineuses,"Piperade basquaise, préemballée",,1.1,6.5,3.8,4.9,3.4,2.0,0.76,1.0
"258134b9-1837-4711-ad22-7bbd39e6a3a3",entrées et plats composés,plats composés,plats de légumes/légumineuses,"Poêlée de légumes assaisonnés à l'asiatiques ou wok de légumes, surgelée, crue",,3.13,5.83,3.93,3.1,2.55,0.48,0.44,1.0
"399909a8-e619-43fe-a0a4-d63271a3937e","fruits, légumes, légumineuses et oléagineux",légumes,légumes crus,"Betterave rouge, crue",,1.74,9.1,0.24,6.76,2.55,0.038,0.15,1.0
"1bd05297-c1fa-4e74-924e-33bfee2c891b","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,"Griotte, crue",,1.1,10.5,0.3,8.49,1.65,0.084,0.0063,1.0
"76cecf77-b6a8-49f3-b882-442c1cc70277","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,"Raisin, cru",,0.72,15.7,0.16,15.5,0.9,0.054,0.005,1.0
"0b3adcec-b2e8-4cc4-912a-296b866aa7a0","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,"Canneberge ou cranberry, crue",,0.75,7.6,0.13,4.04,5.13,0.011,0.02,1.0
"147b20f3-c02b-4b2f-a721-b48649e27f39","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,"Citron, zeste, cru",,1.38,5.4,0.3,4.17,10.6,0.042,0.015,1.0
af0f3131-a658-4bcf-9701-535cf091c453,"fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,"Myrtille, surgelée, crue",,0.68,8.9,0.43,8.9,2.81,0.032,0.0026,1.0
"818d8d92-a6ce-492a-9ea6-bc21947acded","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,"Salade de fruits, crue",,0.5,11.4,0.15,11.2,1.23,0.0,0.0037,1.0
d3dba57c-37d0-436b-a26e-a22e0f43c2f6,"fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,"Framboise, surgelée, crue",,1.16,6.43,0.8,6.03,6.05,0.062,0.0053,1.0
"35d5cd9a-e238-4974-908c-054b1848b308","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,"Pomelo (dit Pamplemousse) jaune, pulpe, cru",,0.69,7.31,0.1,7.31,1.1,0.014,0.0,1.0
c7f88512-4a82-46a9-8f61-6f4a98650862,"fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,"Pomelo (dit Pamplemousse) rose, pulpe, cru",,0.77,6.2,0.14,6.2,1.6,0.021,0.0,1.0
"510fa725-1207-4068-8984-c48722ae028e",aides culinaires et ingrédients divers,sauces,sauces condimentaires,"Tzatziki, à base yaourt, préemballé",,6.06,3.8,10.9,2.7,0.0,0.81,0.88,1.0
e13f74a3-dcd4-443e-8b0b-e434f34f1f8b,aides culinaires et ingrédients divers,sauces,sauces condimentaires,"Sauce burger, préemballée",,1.06,13.3,33.8,10.3,0.48,3.11,2.13,1.0
"611cace4-fc78-4dd0-9615-881d5abc4b37",aides culinaires et ingrédients divers,sauces,sauces condimentaires,"Sauce kebab, préemballée",,1.1,9.15,27.6,4.6,0.1,2.3,1.5,1.0
"146bbfca-2ddf-4340-a1b5-d9843b6cd90f",aides culinaires et ingrédients divers,sauces,sauces chaudes,"Sauce armoricaine, préemballée",,2.1,3.95,6.6,0.73,0.0,6.3,1.3,1.0
"5bc1874a-cbec-46d2-aef3-d3e9f2831504",aides culinaires et ingrédients divers,sauces,sauces chaudes,Sauce à la crème,,1.08,5.9,5.55,0.73,0.17,3.0,1.38,1.0
"3950227d-5718-42af-8e5e-33b67a6fdca8",aides culinaires et ingrédients divers,herbes,herbes fraîches,"Raifort, cru",,7.5,13.0,0.7,,7.5,0.11,0.015,1.0
ec860eef-7ffc-4528-a87b-fede296b442d,"fruits, légumes, légumineuses et oléagineux",légumes,légumes et leurs produits de la Martinique,"Chips de giraumon (variété locale), pulpe, prélevé à la Martinique",,,12.3,,0.44,8.4,,,1.0
"987b11b8-7100-4b5b-8bb5-1fbda65c47e5","fruits, légumes, légumineuses et oléagineux",légumes,légumes et leurs produits de la Martinique,"Chips de giraumon (variété phoenix), pulpe, prélevé à la Martinique",,,13.9,,0.2,8.7,,,1.0
"4182f42f-15b8-42c3-969b-9ff9365510a8","fruits, légumes, légumineuses et oléagineux",légumes,légumes et leurs produits de la Martinique,"Farine de pulpe de patate douce, prélevée à la Martinique",,,50.1,,0.018,11.3,,,1.0
e7ae0c32-a4f2-4dda-a7a6-3ca07d574ef7,"fruits, légumes, légumineuses et oléagineux",légumes,légumes et leurs produits de la Martinique,"Giraumon (variété locale), pulpe, cuit à la vapeur, surgelé, prélevé à la Martinique",,,3.75,,1.35,2.4,,,1.0
cdfc556b-e7ac-4086-9593-3612dfbb65b1,"fruits, légumes, légumineuses et oléagineux",légumes,légumes et leurs produits de la Martinique,"Giraumon (variété locale), pulpe, râpé, cru, prélevé à la Martinique",,,2.42,,0.82,2.9,,,1.0
aec00c79-fb18-4a21-8b8f-39326e12e77a,"fruits, légumes, légumineuses et oléagineux",légumes,légumes et leurs produits de la Martinique,"Giraumon (variété phoenix), pulpe, râpé, cru, prélevé à la Martinique",,,3.51,,1.44,1.6,,,1.0
d58bf7c8-9483-4ac1-b963-a5b570d43d88,"fruits, légumes, légumineuses et oléagineux",légumes,légumes et leurs produits de la Martinique,"Giraumon (variété phoenix), pulpe, surgelé, cuit à la vapeur, prélevé à la Martinique",,,4.37,,1.47,2.4,,,1.0
"2f4f9084-bbbe-40b0-82cd-cf3bfbabee77","fruits, légumes, légumineuses et oléagineux",légumes,légumes et leurs produits de la Martinique,"Patate douce, pulpe, blanchie, surgelée, prélevée à la Martinique",,,19.3,,0.021,4.9,,,1.0
"82c1b539-a42a-4fa2-9b19-fd97011672b3","fruits, légumes, légumineuses et oléagineux",fruits,fruits et leurs produits de la Martinique,"Mandarine commune, pulpe, au sirop, appertisée, non égouttée, prélevée à la Martinique",,,,,17.4,0.7,,,1.0
e6a5129d-ff02-43b4-a61b-e707f00d7419,"fruits, légumes, légumineuses et oléagineux",fruits,fruits et leurs produits de la Martinique,"Pomme cajou, pulpe, crue, prélevée à la Martinique",,0.79,,0.11,,,,,1.0
"5dfa615d-2d90-4ec1-b76a-4874fdd1b213","fruits, légumes, légumineuses et oléagineux",fruits,fruits et leurs produits de la Martinique,"Pomme cannelle,  pulpe, crue, prélevée à la Martinique",,1.48,,0.57,,,,,1.0
"964147f4-d3f0-4d01-a60b-471055b691aa","fruits, légumes, légumineuses et oléagineux",fruits,fruits et leurs produits de la Martinique,"Pomme d'eau ou pomme malaca, pulpe, crue, prélevée à la Martinique",,0.44,,0.023,,,,,1.0
"2d5888a5-cf9c-49dc-88a4-0444a486c414","fruits, légumes, légumineuses et oléagineux",fruits,fruits et leurs produits de la Martinique,"Pomme liane, pulpe, crue, prélevée à la Martinique",,0.88,,0.22,,,,,1.0
acefe299-f22b-4806-832e-ff57da496f3b,"fruits, légumes, légumineuses et oléagineux",fruits,fruits et leurs produits de la Martinique,"Prune de cythère, mûre, fruit entier, crue, prélevée à la Martinique",,0.54,,0.03,,,,,1.0
b3664527-4d80-4346-892c-a3355ff89104,"fruits, légumes, légumineuses et oléagineux",fruits,fruits et leurs produits de la Martinique,"Prune de cythère, verte ou immature, fruit entier, crue, prélevée à la Martinique",,0.6,,0.07,,,,,1.0
ea01ad2a-f628-43b9-85d6-3388d776fce8,"fruits, légumes, légumineuses et oléagineux",fruits,fruits et leurs produits de la Martinique,"Jacques, pulpe, cru, prélevé à la Martinique",,1.98,,0.21,,,,,1.0
ebe99a8e-0c4e-4ce5-ac2d-0395b7d13942,"fruits, légumes, légumineuses et oléagineux",légumes,légumes crus,"Courge musquée, pulpe, crue",,0.55,4.6,0.1,,1.0,,,1.0
f6075fe0-74f1-4e00-9e18-2fef9ab81866,aides culinaires et ingrédients divers,sauces,sauces condimentaires,"Sauce crudités ou Sauce salade, préemballée",,0.86,5.3,30.9,4.06,0.35,3.22,2.4,2.0
"97499cb4-f543-4e98-9bb8-e6216a3e98dd",aides culinaires et ingrédients divers,sauces,sauces condimentaires,"Sauce crudités ou Sauce salade, allégée en matière grasse, préemballée",,0.76,7.26,14.3,5.1,0.5,1.29,2.57,2.0
"4990f933-b977-4f2c-8cf0-95f6d556fe46",produits laitiers et assimilés,fromages et assimilés,fromages à pâte molle,Maroilles fermier,349.0,20.8,0.0,29.5,,0.0,17.3,2.07,1.0
"0ebe1a3f-3706-4666-b273-daff7cf3b1e7",produits laitiers et assimilés,fromages et assimilés,fromages à pâte molle,Neufchâtel,287.0,18.1,0.0,23.9,,0.0,20.0,1.87,1.0
"9f78ccd1-48d5-4d42-a564-816ede0b3992",aides culinaires et ingrédients divers,herbes,herbes fraîches,"Romarin, frais",121.0,3.31,6.6,5.86,,14.1,2.84,0.065,1.0
"1db597b0-f17b-4c1e-97f9-d96c0b67d725",aides culinaires et ingrédients divers,herbes,herbes fraîches,"Thym, frais",107.0,5.56,10.5,1.68,,14.0,0.47,0.023,1.0
ef2d1263-ac54-4572-930d-6f0b57b70cc3,produits céréaliers,"pâtes, riz et céréales","pâtes, riz et céréales cuits","Pâtes ou nouilles asiatiques au blé, cuites, nature, non salées",165.0,3.75,21.4,6.9,,1.0,3.16,0.23,1.0
"51ec035f-ce8b-43c4-8a17-e0c803774f89",produits céréaliers,"pâtes, riz et céréales","pâtes, riz et céréales cuits","Blé dur précuit, grains entiers, cuit, non salé",149.0,5.94,27.4,0.9,0.0,3.8,0.23,0.013,1.0
"29bdf5ee-026d-4a04-8897-bce53e5091b4",produits céréaliers,"pâtes, riz et céréales","pâtes, riz et céréales cuits","Riz thaï, cuit, non salé",143.0,3.06,30.5,0.7,0.0,1.1,0.3,0.013,1.0
"9131c508-cd4b-4ecf-947a-a58203561746",produits laitiers et assimilés,fromages et assimilés,fromages à pâte molle,Sainte-Maure de Touraine (fromage de chèvre),294.0,19.2,0.0,24.2,,0.0,18.7,1.41,1.0
"37df426b-f016-4406-8e96-fa43210ba6db","fruits, légumes, légumineuses et oléagineux",légumes,légumes crus,"Bette ou blette, crue",16.4,1.0,1.63,0.5,1.2,1.8,0.01,0.57,1.0
"1dd98bbf-9dc0-473e-b16a-668911eb44e0","fruits, légumes, légumineuses et oléagineux",légumes,légumes crus,"Salicorne (Salicornia sp.), fraîche",,0.67,1.1,0.24,,2.46,,2.56,1.0
bb8f18fd-4664-46fc-b144-47f2a087fcbd,produits céréaliers,"pâtes, riz et céréales","pâtes, riz et céréales cuits","Pâtes fraîches, aux oeufs, cuites, non salées",168.0,6.31,32.0,1.3,,1.5,,0.042,1.0
"01b1d682-1d9c-4869-b7c4-8561e0900939",produits céréaliers,"pâtes, riz et céréales","pâtes, riz et céréales crus","Maïs entier, cru",346.0,8.1,67.2,3.7,1.6,5.7,,0.01,1.0
"574575d4-ba89-4a3d-87df-343664944110",produits céréaliers,pains et assimilés,pains,"Pain de mie, au son",278.0,7.5,46.0,5.5,3.53,7.0,,1.35,1.0
"6752b4ae-21be-4eb1-9661-f797acea86b6","viandes, œufs, poissons et assimilés",viandes cuites,porc,"Porc, filet, maigre, en rôti, cuit",198.0,28.3,0.0,9.39,0.0,0.0,,0.15,1.0
"32c5528c-7b36-42e4-9d8a-f671d00c08aa","viandes, œufs, poissons et assimilés",viandes cuites,porc,"Porc, échine, rôtie/cuite au four",295.0,26.2,0.1,21.2,0.0,0.0,,0.15,1.0
"31fc6b28-36a0-47e6-82b7-6c63715e77c2","viandes, œufs, poissons et assimilés",viandes cuites,poulet,"Poulet, cuisse, viande, bouilli/cuit à l'eau",188.0,24.8,0.7,9.52,0.0,0.0,,0.23,1.0
"45c0a21e-12e1-4c34-b894-2ec8831186d2","viandes, œufs, poissons et assimilés",viandes cuites,autres viandes,"Autruche, viande cuite",168.0,26.2,0.0,7.07,0.0,0.0,,0.2,1.0
f6b3438c-8e03-4e78-ada3-d6c7f53ce59d,"viandes, œufs, poissons et assimilés",viandes crues,bœuf et veau,"Boeuf, faux-filet, cru",152.0,22.3,0.6,6.74,0.0,0.0,,0.082,1.0
"706b104c-246e-49cc-8eda-57c084d66d32","viandes, œufs, poissons et assimilés",viandes crues,autres viandes,"Autruche, viande crue",159.0,20.2,0.0,8.7,0.0,0.0,,0.18,1.0
db7edf44-0a09-4a17-96d9-0fdf12469203,"viandes, œufs, poissons et assimilés",charcuteries et assimilés,jambons cuits,"Jambon cuit, choix, avec couenne",137.0,19.4,0.55,6.3,0.2,0.0,,3.06,1.0
c7a2032d-4b78-4050-a175-2d6d2851980f,"viandes, œufs, poissons et assimilés",charcuteries et assimilés,saucisses et assimilés,"Chair à saucisse, crue",323.0,14.7,0.6,29.1,,0.0,,1.39,1.0
add4ef32-8f8e-49a2-8d90-293409ce8430,aides culinaires et ingrédients divers,herbes,herbes fraîches,"Persil, frais",43.0,3.71,3.48,0.63,0.95,4.3,0.1,0.59,1.0
"38620551-1d3a-485e-82bc-d155e5a1a2c1",aides culinaires et ingrédients divers,herbes,herbes fraîches,"Menthe, fraîche",57.6,3.52,5.3,0.84,5.3,7.4,0.22,0.076,1.0
a8ee748c-7c64-4137-98b6-b1d5740e2e00,aides culinaires et ingrédients divers,herbes,herbes fraîches,"Basilic, frais",34.8,3.35,2.55,0.47,0.37,3.47,0.13,0.028,1.0
b0701cca-3e44-4b6d-8684-d7df199e6448,aides culinaires et ingrédients divers,herbes,herbes fraîches,"Sauge, fraîche",36.7,4.0,0.97,0.5,0.3,7.0,0.01,0.028,1.0
facce6f0-c6ce-4d5a-9be8-230ec6c36545,aides culinaires et ingrédients divers,herbes,herbes fraîches,Herbes aromatiques fraîches (aliment moyen),49.4,3.58,4.15,0.8,1.99,5.64,0.2,0.28,1.0
a01e6b68-bf7d-4811-bb15-ed22f2a36815,aides culinaires et ingrédients divers,herbes,herbes fraîches,"Aneth, frais",48.2,3.93,3.9,1.1,1.2,3.5,0.27,0.15,1.0
"90ab1d53-66b4-4066-b91f-e93317f40ba1",aides culinaires et ingrédients divers,sauces,sauces condimentaires,"Sauce tartare, préemballée",,0.99,4.6,55.0,3.11,0.47,4.99,1.94,1.0
"2ee5e15d-d09c-4039-94e6-12d833c35863",aides culinaires et ingrédients divers,sauces,sauces condimentaires,"Mayonnaise (70% MG min.), préemballée",,1.36,2.62,75.2,1.03,0.32,7.27,1.39,1.0
e9aa53c8-0e98-444a-89a9-057ee72acc71,aides culinaires et ingrédients divers,sauces,sauces condimentaires,"Ketchup allégé en sucres, préemballé",,1.21,14.6,0.11,9.83,1.29,0.046,2.51,1.0
"05239e20-78be-4767-a640-5298e5a3d161",aides culinaires et ingrédients divers,sauces,sauces chaudes,"Sauce au poivre, chaude, préemballée",,1.0,4.8,14.8,1.76,1.13,1.91,1.58,1.0
"90f2c2fc-2c49-4f75-a25d-942543a186de",aides culinaires et ingrédients divers,sauces,sauces condimentaires,"Mayonnaise à teneur réduite en matière grasse ou Mayonnaise allégée, préemballée",,0.93,8.98,29.9,4.91,0.23,3.52,2.37,1.0
"4338bc8e-aaf7-4a11-a9e3-d14681a33fde",aides culinaires et ingrédients divers,sauces,sauces condimentaires,"Sauce bourguignonne, préemballée",,1.25,7.85,43.9,5.23,0.52,3.59,2.71,1.0
"8c010183-7043-48f5-93df-d54eceefda39",aides culinaires et ingrédients divers,sauces,sauces condimentaires,Sauce au yaourt,,3.64,5.04,6.91,4.37,0.8,1.46,1.28,1.0
"1770686f-754d-4863-ad48-bf9154ca3cb7",aides culinaires et ingrédients divers,sauces,sauces condimentaires,"Sauce américaine, préemballée",,1.42,9.48,41.8,5.1,0.2,3.7,2.94,1.0
ceaeb4bd-ab0f-48d9-943a-f64c7f54761f,produits céréaliers,"pâtes, riz et céréales","pâtes, riz et céréales crus","Orge entière, crue",334.0,13.4,56.2,2.3,0.8,17.3,0.48,0.03,1.0
a9385421-61c3-407c-b489-d15c1968d8c5,produits céréaliers,"pâtes, riz et céréales","pâtes, riz et céréales crus","Orge perlée, crue",346.0,10.6,68.6,1.16,0.8,9.1,0.24,0.023,1.0
f74e78a8-6928-4a53-839f-16e51dc743ec,"viandes, œufs, poissons et assimilés",viandes cuites,bœuf et veau,"Veau, rôti, cuit",143.0,28.1,0.0,3.39,,0.0,1.22,0.17,1.0
"23e01b93-4d4f-413f-8d31-5e817cc996f8","viandes, œufs, poissons et assimilés",viandes cuites,porc,"Porc, travers, braisé",333.0,23.1,0.13,26.6,0.0,0.0,10.7,0.12,1.0
"4ee99881-0869-4cac-8c6f-0e1bff447689","viandes, œufs, poissons et assimilés",viandes cuites,bœuf et veau,"Boeuf, à bourguignon ou pot-au-feu, cuit",172.0,34.0,0.0,4.05,,0.0,2.77,0.15,1.0
decbbf6a-6057-4767-ba8d-e3db51709a8c,produits céréaliers,"pâtes, riz et céréales","pâtes, riz et céréales crus","Amarante, crue",369.0,14.5,58.6,7.02,1.68,6.7,1.46,0.01,1.0
"5a0eb746-fc84-4e07-b3c5-4ec46c654fc8","viandes, œufs, poissons et assimilés",viandes cuites,autres viandes,"Canard, magret, grillé/poêlé",222.0,26.7,0.0,12.8,0.0,0.0,2.46,1.09,1.0
"3db83037-ab6b-47ff-8383-b59ba4740f93","viandes, œufs, poissons et assimilés",viandes cuites,agneau et mouton,"Agneau, selle, partie maigre, rôtie/cuite au four",153.0,26.1,0.0,5.45,0.0,0.0,2.01,0.16,1.0
ff63404e-34e7-4518-9a00-3c0be723c56b,"viandes, œufs, poissons et assimilés",viandes cuites,gibier,"Gibier à poil, cuit (aliment moyen)",152.0,29.6,0.0,3.74,,0.0,1.26,0.14,1.0
"2163ee33-2260-45cf-904e-0e675344cae0",aides culinaires et ingrédients divers,herbes,herbes séchées,"Sauge, séchée",320.0,10.6,20.4,12.8,1.71,40.3,7.03,0.028,1.0
"6c275661-f670-4df0-8a74-788017c594b5","fruits, légumes, légumineuses et oléagineux",légumes,légumes crus,"Épinard, jeunes pousses pour salades, cru",18.3,2.06,0.85,0.4,0.0,2.4,0.09,0.063,1.0
"2222c162-bb7e-41fc-8a36-e8e09b50a093",produits laitiers et assimilés,fromages et assimilés,fromages à pâte persillée,Bleu de Gex ou Fromage bleu du Haut-jura ou Bleu de septmoncel (AOC),364.0,22.1,0.0,30.7,0.0,0.0,20.2,1.44,1.0
"84fe73f9-4cf5-45ac-8d74-1c200d92a1ea",produits laitiers et assimilés,fromages et assimilés,fromage fondus,Fromage fondu en portions ou en cubes environ 8% MG,,11.3,,7.48,,,4.6,0.74,1.0
b70436cb-efed-4e57-9a3c-021b19d7a3c6,aides culinaires et ingrédients divers,sauces,sauces chaudes,"Sauce chasseur, préemballée",,1.21,4.66,1.61,,0.43,,1.03,1.0
"26122a9f-1076-4d42-a1bb-53474a2fae64","viandes, œufs, poissons et assimilés",viandes cuites,poulet,"Poulet, filet, sans peau, sauté/poêlé",141.0,30.1,0.0,2.0,0.0,0.0,0.58,0.14,1.0
"75311f7e-ea88-4e6f-acdc-5d6156aceca1","viandes, œufs, poissons et assimilés",viandes cuites,bœuf et veau,"Veau, filet, rôti/cuit au four",201.0,23.4,0.5,11.7,0.0,0.0,4.13,0.23,1.0
"2127e6f0-b5ab-4848-b61e-0aa19fc548cb","viandes, œufs, poissons et assimilés",viandes cuites,poulet,"Poulet, filet, sans peau, sauté/poêlé, bio",144.0,31.1,0.0,1.8,0.0,0.0,0.62,0.12,1.0
"4fe4ba76-e311-43d4-88e9-82196beb163b","viandes, œufs, poissons et assimilés",viandes cuites,bœuf et veau,"Veau, viande, cuite (aliment moyen)",169.0,29.0,0.74,5.55,,0.053,1.79,0.25,1.0
ccca16d8-16a9-422d-9307-8011c6b0ff57,produits laitiers et assimilés,produits laitiers frais et assimilés,yaourts et spécialités laitières type yaourt,"Spécialité laitière type encas, riche en protéines, sur lit de fruits, sucrée",98.3,7.31,11.5,2.29,11.3,0.0,1.56,0.083,1.0
aecefcd8-7dac-443b-9969-60bb767a4891,eaux et autres boissons,boisson alcoolisées,bières et cidres,Bière blanche,34.6,0.5,0.43,0.6,0.18,0.0,,0.0073,2.0
"97567297-c65c-4f8c-90ad-6ff50bf2a29e",aides culinaires et ingrédients divers,sauces,sauces condimentaires,"Sauce vinaigrette à l'huile d'olive (50 à 75% d'huile), préemballée",,0.53,4.54,52.8,3.66,0.32,6.01,2.41,2.0
d248f4aa-85d2-4abc-a4c3-5305448e3cf5,aides culinaires et ingrédients divers,sauces,sauces condimentaires,"Sauce vinaigrette allégée en MG (25 à 50% d'huile), préemballée",,0.5,2.39,26.4,1.73,0.5,2.2,1.9,2.0
a49b18ae-6a8f-460e-a971-a53811de9f02,produits laitiers et assimilés,produits laitiers frais et assimilés,yaourts et spécialités laitières type yaourt,"Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits, 0% MG (aliment moyen)",42.4,4.2,4.92,0.13,4.01,1.12,0.015,0.12,1.0
f725ce79-dc8d-4b1b-b07e-4e993139600f,produits laitiers et assimilés,produits laitiers frais et assimilés,yaourts et spécialités laitières type yaourt,"Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits, non allégé en MG (aliment moyen)",93.2,3.17,12.9,2.81,12.5,0.27,1.88,0.12,1.0
ab7a4c73-baa0-40da-b51a-9a130665c1ea,"viandes, œufs, poissons et assimilés",charcuteries et assimilés,quenelles,"Quenelle de poisson, cuite",,5.72,,13.1,,,6.03,0.8,1.0
fbb96fcb-c157-411f-b84c-ebd143fbe3a7,"viandes, œufs, poissons et assimilés",charcuteries et assimilés,autres spécialités charcutières,Andouille,211.0,18.4,0.3,15.1,,0.0,,2.08,1.0
"88ec7be6-741f-4d34-8942-0fc5d9209cfd","viandes, œufs, poissons et assimilés",charcuteries et assimilés,autres spécialités charcutières,Saucisson cuit pur porc,322.0,13.8,1.3,29.0,,0.0,,1.9,1.0
e137709c-ccfe-4258-86c0-ab122a0c9df0,"fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,"Ramboutan, pulpe, crue",,0.65,20.0,0.21,,0.9,,0.028,1.0
acf3b74b-97f7-4ac9-9834-b846ac9ba5bc,"fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,"Dourian, pulpe, cru",,1.47,23.3,5.33,,3.8,,0.005,1.0
"689cf370-a067-4c1d-a11c-581c8c4341a8","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,"Longan, pulpe, cru",,1.31,14.0,0.1,,1.1,,0.0,1.0
"12377e94-fa11-4908-a77f-10ea00d84b5c","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,"Pamplemousse chinois, pulpe, cru",,0.76,8.62,0.04,,1.0,,0.0025,1.0
"9515512c-0f8d-4fbe-b54c-17765f85bc9c","fruits, légumes, légumineuses et oléagineux",légumes,légumes cuits,"Céleri-rave, cuit",,1.3,4.6,0.86,2.8,2.6,,0.15,1.0
"5ccb7c1e-ecd5-45bd-a441-4db268c25f7d",entrées et plats composés,sandwichs,"",Croque-madame,264.0,13.7,16.9,15.5,1.37,1.13,7.42,1.29,1.0
